match_id,current_score,display_score,period_1,period_2,period_3,period_4,period_5,period_1_tie_break,period_2_tie_break,period_3_tie_break,period_4_tie_break,period_5_tie_break,normal_time
12195214,1,1,6,0,1,,,,,,,,
12195215,2,2,6,6,,,,,,,,,
12195216,1,1,6,3,4,,,,,,,,
12195217,0,0,0,6,,,,,5,,,,
12195218,0,0,2,6,,,,,8,,,,
12195231,2,2,6,6,,,,,,,,,
12195233,0,0,5,1,,,,,,,,,
12195235,2,2,4,7,6,,,,,,,,
12195236,0,0,5,1,,,,,,,,,
12195237,2,2,2,7,6,,,,7,,,,
12195238,0,0,3,3,,,,,,,,,
12195239,0,0,4,1,,,,,,,,,
12195240,2,2,6,6,,,,,,,,,
12195241,2,2,4,6,6,,,,,,,,
12195242,0,0,2,2,,,,,,,,,
12195243,2,2,6,6,,,,,,,,,
12195244,0,0,2,1,,,,,,,,,
12195246,2,2,6,6,,,,,,,,,
12195249,0,0,2,1,,,,,,,,,
12195250,0,0,5,1,,,,,,,,,
12195254,2,2,6,6,,,,,,,,,
12195255,0,0,3,1,,,,,,,,,
12195270,2,2,6,6,,,,,,,,,
12195271,1,1,7,0,2,,,,,,,,
12195272,0,0,4,2,,,,,,,,,
12195273,0,0,1,3,,,,,,,,,
12195274,0,0,3,0,,,,,,,,,
12195276,2,2,6,6,,,,,,,,,
12195277,2,2,6,7,,,,,7,,,,
12195278,2,2,7,6,,,,7,,,,,
12195280,0,0,2,4,,,,,,,,,
12195281,1,1,0,6,0,,,,,,,,
12195283,2,2,6,7,,,,,,,,,
12195284,0,0,4,3,,,,,,,,,
12195285,0,0,0,3,,,,,,,,,
12195286,2,2,4,6,7,,,,,,,,
12195287,0,0,3,2,,,,,,,,,
12195288,2,2,6,6,,,,,,,,,
12195289,2,2,6,6,,,,,,,,,
12195290,0,0,2,4,,,,,,,,,
12195291,2,2,4,6,6,,,,,,,,
12195293,1,1,2,6,4,,,,,,,,
12195296,1,1,6,6,4,,,7,,,,,
12195297,1,1,6,0,2,,,,,,,,
12195298,0,0,2,0,,,,,,,,,
12195299,0,0,4,0,,,,,,,,,
12195300,0,0,1,4,,,,,,,,,
12195302,1,1,3,6,0,,,,,,,,
12195303,1,1,6,3,4,,,,,,,,
12195783,0,0,3,3,,,,,,,,,
12195793,,,,,,,,,,,,,
12195795,2,2,6,6,,,,,,,,,
12195807,2,2,1,7,6,,,,10,,,,
12195808,2,2,6,6,,,,,,,,,
12195809,2,2,6,6,,,,,,,,,
12196018,2,2,6,6,,,,,,,,,
12196019,0,0,5,3,,,,,,,,,
12196020,0,0,6,2,,,,3,,,,,
12196021,2,2,7,6,,,,,,,,,
12196022,0,0,5,1,,,,,,,,,
12196023,2,2,6,6,,,,,,,,,
12196024,2,2,6,6,,,,,,,,,
12196025,2,2,6,6,,,,,,,,,
12196342,2,2,6,6,,,,,,,,,
12196343,2,2,6,6,6,,,7,,,,,
12196344,1,1,6,2,3,,,,,,,,
12196345,0,0,2,5,,,,,,,,,
12196346,0,0,2,3,,,,,,,,,
12196347,2,2,6,6,,,,,,,,,
12196348,2,2,6,6,,,,,,,,,
12196349,0,0,2,4,,,,,,,,,
12196692,2,2,7,6,,,,,,,,,
12196693,1,1,3,6,3,,,,,,,,
12196694,2,2,6,4,7,,,,,7,,,
12196696,1,1,6,5,0,,,,,,,,
12196697,0,0,4,2,,,,,,,,,
12196698,1,1,6,5,3,,,,,,,,
12196712,0,0,4,5,,,,,,,,,
12196713,2,2,6,0,6,,,,,,,,
12196819,0,0,2,1,,,,,,,,,
12196820,2,2,6,3,6,,,,,,,,
12196821,2,2,6,6,,,,,,,,,
12196822,0,0,3,3,,,,,,,,,
12196823,2,2,0,6,6,,,,,,,,
12196824,2,2,7,6,,,,,,,,,
12196825,0,0,4,3,,,,,,,,,
12196862,2,2,6,6,,,,,,,,,
12196863,2,2,6,6,,,,,,,,,
12196864,2,2,6,6,,,,,,,,,
12196865,2,2,6,6,,,,,,,,,
12196866,2,2,6,6,,,,,,,,,
12196867,1,1,7,3,1,,,7,,,,,
12196868,2,2,4,7,6,,,,,,,,
12196869,1,1,6,3,,,,,,,,,
12196870,0,0,1,4,,,,,,,,,
12196871,2,2,7,6,,,,7,,,,,
12196872,1,1,6,3,,,,,,,,,
12196873,0,0,2,4,,,,,,,,,
12196874,2,2,6,6,,,,,,,,,
12196875,2,2,6,7,6,,,7,,,,,
12196876,0,0,4,4,,,,,,,,,
12196940,2,2,7,6,,,,7,,,,,
12196943,0,0,3,0,,,,,,,,,
12196944,2,2,6,5,6,,,,,,,,
12196945,0,0,1,1,,,,,,,,,
12196951,0,0,1,4,,,,,,,,,
12196955,1,1,6,1,3,,,,,,,,
12196960,2,2,7,1,6,,,7,,,,,
12196963,0,0,2,4,,,,,,,,,
12197068,1,1,6,6,4,,,5,,,,,
12197206,1,1,6,0,3,,,,,,,,
12197207,2,2,6,6,,,,,,,,,
12197279,1,1,3,6,5,,,,,,,,
12197282,2,2,5,7,6,,,,,,,,
12197283,1,1,5,6,3,,,,,,,,
12197284,2,2,5,7,6,,,,,,,,
12197285,0,0,3,2,,,,,,,,,
12197361,0,0,1,2,,,,,,,,,
12197510,2,2,6,6,,,,,,,,,
12197543,2,2,6,6,,,,,,,,,
12197544,0,0,1,1,,,,,,,,,
12197546,1,1,6,6,1,,,,4,,,,
12197547,2,2,5,7,6,,,,,,,,
12197549,0,0,1,2,,,,,,,,,
12197550,2,2,2,6,7,,,,,,,,
12197552,2,2,7,6,,,,7,,,,,
12197554,2,2,6,6,,,,,,,,,
12197555,2,2,5,6,6,,,,,,,,
12197557,0,0,1,4,,,,,,,,,
12197558,1,1,2,6,4,,,,,,,,
12197559,1,1,2,6,5,,,,,,,,
12197658,2,2,6,6,,,,,,,,,
12197682,2,2,6,7,,,,,7,,,,
12197693,2,2,6,6,,,,,,,,,
12197694,2,2,6,7,,,,,,,,,
12197695,0,0,2,4,,,,,,,,,
12197696,0,0,5,4,,,,,,,,,
12197697,0,0,3,4,,,,,,,,,
12197698,0,0,1,1,,,,,,,,,
12197699,0,0,5,0,,,,,,,,,
12197700,2,2,6,6,,,,,,,,,
12197713,0,0,3,4,,,,,,,,,
12197715,2,2,2,6,6,,,,,,,,
12197819,0,0,4,5,,,,,,,,,
12197827,2,2,4,6,6,,,,,,,,
12197833,2,2,6,6,,,,,,,,,
12197935,2,2,4,6,6,,,,,,,,
12197936,1,1,7,2,3,,,,,,,,
12197939,1,1,1,7,2,,,,16,,,,
12198024,2,2,4,6,6,,,,,,,,
12198172,0,0,2,1,,,,,,,,,
12198306,0,0,6,1,,,,2,,,,,
12198309,2,2,6,6,,,,,,,,,
12198311,0,0,0,,,,,,,,,,
12198312,2,2,1,6,7,,,,,,,,
12198754,0,0,6,4,,,,7,,,,,
12198755,2,2,7,6,,,,7,,,,,
12198756,1,1,6,2,1,,,,,,,,
12198757,1,1,7,0,0,,,,,,,,
12198758,0,0,3,4,,,,,,,,,
12198759,2,2,7,7,,,,7,7,,,,
12198760,1,1,0,6,0,,,,,,,,
12199666,2,2,6,6,,,,,,,,,
12156286,1,1,5,7,4,,,,7,,,,
12156288,2,2,3,6,6,,,,,,,,
12156290,0,0,3,2,,,,,,,,,
12156297,2,2,7,1,6,,,7,,,,,
12157161,0,0,4,3,,,,,,,,,
12157162,1,1,4,6,1,,,,,,,,
12157163,2,2,3,6,7,,,,,7,,,
12157167,0,0,6,0,,,,5,,,,,
12157168,2,2,6,6,,,,,,,,,
12157169,2,2,6,6,,,,,,,,,
12157170,0,0,4,2,,,,,,,,,
12157172,2,2,6,6,,,,,,,,,
12157173,0,0,6,3,,,,3,,,,,
12157175,0,0,2,6,,,,,7,,,,
12173696,0,0,4,1,,,,,,,,,
12173697,0,0,2,0,,,,,,,,,
12173698,2,2,6,7,,,,,,,,,
12173702,0,0,4,2,,,,,,,,,
12173703,0,0,3,2,,,,,,,,,
12173706,0,0,4,,,,,,,,,,
12173949,2,2,7,0,6,,,8,,,,,
12173951,1,1,4,6,3,,,,,,,,
12173957,,,,,,,,,,,,,
12173990,2,2,6,6,,,,,,,,,
12173992,0,0,0,6,,,,,3,,,,
12173995,2,2,6,1,6,,,,,,,,
12173998,2,2,7,6,,,,,,,,,
12174251,0,0,6,2,,,,5,,,,,
12174252,,,,,,,,,,,,,
12174256,2,2,7,5,6,,,7,,,,,
12174259,2,2,6,2,7,,,,,,,,
12174403,2,2,7,6,,,,10,,,,,
12174404,0,0,1,5,,,,,,,,,
12174405,0,0,5,2,,,,,,,,,
12174407,0,0,3,0,,,,,,,,,
12174409,0,0,6,4,,,,4,,,,,
12174411,2,2,6,6,,,,,,,,,
12174413,2,2,6,7,,,,,7,,,,
12174414,2,2,4,6,6,,,,,,,,
12174430,0,0,0,,,,,,,,,,
12174440,1,1,6,2,5,,,,,,,,
12174442,2,2,6,6,,,,,,,,,
12174443,1,1,7,2,5,,,,,,,,
12189037,0,0,3,3,,,,,,,,,
12189038,2,2,3,7,6,,,,7,,,,
12189039,2,2,6,6,,,,,,,,,
12189043,0,0,6,4,,,,4,,,,,
12189045,2,2,6,1,6,,,,,,,,
12189046,2,2,4,6,7,,,,,7,,,
12189706,2,2,4,6,7,,,,,,,,
12189710,0,0,3,2,,,,,,,,,
12189712,0,0,3,4,,,,,,,,,
12189713,2,2,6,3,6,,,,,,,,
12189715,2,2,3,6,7,,,,,7,,,
12189716,2,2,6,4,6,,,,,,,,
12189717,0,0,5,4,,,,,,,,,
12189718,0,0,3,4,,,,,,,,,
12189719,0,0,3,1,,,,,,,,,
12189959,1,1,4,6,2,,,,,,,,
12189960,0,0,1,3,,,,,,,,,
12189961,1,1,4,6,3,,,,,,,,
12189962,1,1,6,,,,,,,,,,
12189963,2,2,4,6,6,,,,,,,,
12189964,0,0,1,3,,,,,,,,,
12189965,0,0,2,4,,,,,,,,,
12190182,2,2,1,6,6,,,,,,,,
12190183,0,0,2,0,,,,,,,,,
12190184,1,1,7,5,2,,,,,,,,
12190185,0,0,2,0,,,,,,,,,
12190187,0,0,6,3,,,,5,,,,,
12190188,2,2,6,7,,,,,7,,,,
12190189,0,0,3,1,,,,,,,,,
12190192,1,1,1,7,2,,,,10,,,,
12190259,2,2,7,1,7,,,,,,,,
12190260,2,2,6,6,,,,,,,,,
12190262,2,2,6,6,,,,,,,,,
12190263,1,1,6,3,6,,,,,9,,,
12190270,,,,,,,,,,,,,
12190274,0,0,3,5,,,,,,,,,
12190275,2,2,7,7,,,,8,,,,,
12190277,1,1,4,6,4,,,,,,,,
12190406,,,,,,,,,,,,,
12191327,0,0,5,4,,,,,,,,,
12191330,2,2,6,6,,,,,,,,,
12191332,0,0,3,2,,,,,,,,,
12191334,,,,,,,,,,,,,
12191335,,,,,,,,,,,,,
12191336,0,0,3,4,,,,,,,,,
12191337,0,0,3,,,,,,,,,,
12191338,2,2,6,7,,,,,7,,,,
12191547,2,2,3,6,10,,,,,,,,
12191703,1,1,6,6,5,,,,3,,,,
12191710,2,2,7,6,,,,,,,,,
12191729,0,0,1,2,,,,,,,,,
12191737,2,2,6,6,7,,,2,,7,,,
12191743,1,1,6,6,3,,,4,,,,,
12191747,1,1,2,6,0,,,,,,,,
12191749,0,0,4,4,,,,,,,,,
12191872,0,0,6,3,,,,9,,,,,
12191873,0,0,0,4,,,,,,,,,
12191876,0,0,4,4,,,,,,,,,
12191878,0,0,0,0,,,,,,,,,
12192441,2,2,6,6,,,,,,,,,
12192442,2,2,6,6,,,,,,,,,
12192443,2,2,6,6,,,,,,,,,
12192444,2,2,7,6,,,,7,,,,,
12192445,0,0,1,2,,,,,,,,,
12192448,2,2,6,6,,,,,,,,,
12192452,2,2,7,6,,,,,,,,,
12192453,0,0,6,4,,,,5,,,,,
12193158,1,1,3,6,1,,,,,,,,
12193165,2,2,4,6,6,,,,,,,,
12193290,2,2,6,3,6,,,,,,,,
12193294,2,2,6,7,,,,,7,,,,
12193295,2,2,6,6,,,,,,,,,
12193296,1,1,6,7,1,,,3,,,,,
12193464,0,0,3,2,,,,,,,,,
12193465,0,0,3,4,,,,,,,,,
12193466,2,2,6,6,,,,,,,,,
12193467,0,0,5,4,,,,,,,,,
12193468,0,0,4,4,,,,,,,,,
12193469,0,0,3,0,,,,,,,,,
12193470,2,2,7,6,,,,7,,,,,
12193539,0,0,0,3,,,,,,,,,
12193540,2,2,3,7,6,,,,8,,,,
12193642,0,0,1,3,,,,,,,,,
12193643,0,0,2,3,,,,,,,,,
12193644,2,2,6,6,,,,,,,,,
12193645,2,2,6,6,,,,,,,,,
12193760,2,2,6,0,6,,,,,,,,
12193761,0,0,3,2,,,,,,,,,
12193763,2,2,6,6,,,,,,,,,
12193767,2,2,4,7,6,,,,,,,,
12193769,2,2,7,6,,,,7,,,,,
12193770,2,2,6,6,,,,,,,,,
12193918,2,2,7,6,,,,7,,,,,
12193922,1,1,0,6,4,,,,,,,,
12193938,2,2,6,6,,,,,,,,,
12193939,0,0,2,1,,,,,,,,,
12193940,0,0,4,4,,,,,,,,,
12193941,0,0,3,2,,,,,,,,,
12193946,2,2,6,6,6,,,5,,,,,
12193966,0,0,3,0,,,,,,,,,
12194006,0,0,5,4,,,,,,,,,
12194007,2,2,4,7,7,,,,7,,,,
12194008,2,2,5,7,6,,,,8,,,,
12194010,2,2,6,4,7,,,,,,,,
12194015,1,1,7,6,3,,,,3,,,,
12194016,2,2,6,7,,,,,7,,,,
12194018,0,0,3,6,,,,,1,,,,
12194019,0,0,4,2,,,,,,,,,
12194020,0,0,3,3,,,,,,,,,
12194022,2,2,6,6,,,,,,,,,
12194080,0,0,4,3,,,,,,,,,
12194084,2,2,7,6,,,,,,,,,
12194086,2,2,3,6,7,,,,,7,,,
12194090,2,2,7,6,,,,7,,,,,
12194095,2,2,7,6,,,,7,,,,,
12194097,2,2,6,6,,,,,,,,,
12194098,0,0,3,1,,,,,,,,,
12194137,2,2,6,6,,,,,,,,,
12194151,0,0,6,4,,,,9,,,,,
12194154,0,0,3,5,,,,,,,,,
12194159,,,,,,,,,,,,,
12194160,0,0,5,2,,,,,,,,,
12194161,2,2,4,6,6,,,,,,,,
12194216,0,0,6,4,,,,5,,,,,
12194399,2,2,7,4,6,,,8,,,,,
12194465,0,0,6,5,,,,3,,,,,
12194466,0,0,6,3,,,,4,,,,,
12194471,1,1,6,3,4,,,,,,,,
12194473,2,2,6,6,6,,,5,,,,,
12194528,0,0,6,5,,,,2,,,,,
12194529,2,2,6,6,,,,,,,,,
12194530,2,2,7,6,,,,,,,,,
12194531,2,2,6,6,,,,,,,,,
12194532,0,0,5,2,,,,,,,,,
12194534,2,2,6,6,,,,,,,,,
12194537,2,2,6,6,,,,,,,,,
12194539,0,0,1,5,,,,,,,,,
12194540,2,2,6,6,,,,,,,,,
12194541,2,2,6,4,6,,,,,,,,
12194639,2,2,6,6,,,,,,,,,
12194640,2,2,6,6,,,,,,,,,
12194641,1,1,6,6,3,,,7,,,,,
12194643,2,2,6,7,,,,,7,,,,
12194644,2,2,7,6,,,,,,,,,
12194645,0,0,2,5,,,,,,,,,
12194646,2,2,7,7,,,,,7,,,,
12194656,2,2,6,6,,,,,,,,,
12194683,2,2,3,6,6,,,,,,,,
12194802,1,1,3,6,7,,,,,,,,
12194803,0,0,6,1,,,,,,,,,
12194804,2,2,6,7,,,,,,,,,
12194805,2,2,1,6,10,,,,,,,,
12194806,2,2,6,7,,,,,,,,,
12194807,1,1,2,7,3,,,,,,,,
12194808,2,2,7,6,,,,9,,,,,
12194809,2,2,7,6,,,,,,,,,
12194810,2,2,6,7,,,,,,,,,
12194811,2,2,6,6,,,,,,,,,
12194812,2,2,7,6,,,,,,,,,
12194813,1,1,4,7,7,,,,,,,,
12194814,1,1,1,6,4,,,,,,,,
12194815,1,1,4,6,3,,,,,,,,
12194816,2,2,6,6,,,,,,,,,
12194966,1,1,7,5,6,,,,,5,,,
12194967,0,0,4,3,,,,,,,,,
12194968,0,0,4,3,,,,,,,,,
12194969,0,0,4,2,,,,,,,,,
12195182,1,1,6,2,3,,,,,,,,
12195183,1,1,7,5,1,,,7,,,,,
12195188,0,0,6,6,,,,4,4,,,,
12195189,1,1,6,3,2,,,,,,,,
12195191,2,2,6,7,6,,,4,7,,,,
12195192,2,2,5,6,6,,,,,,,,
12195196,1,1,3,7,6,,,,7,4,,,
12195199,1,1,1,6,3,,,,,,,,
12195200,0,0,1,4,,,,,,,,,
12195201,2,2,6,6,,,,,,,,,
12195203,2,2,6,6,,,,,,,,,
12195205,2,2,6,6,,,,,,,,,
12195206,2,2,6,6,,,,,,,,,
12195207,0,0,0,3,,,,,,,,,
12195208,1,1,6,6,5,,,,6,,,,
12195209,2,2,6,7,,,,,7,,,,
12195210,2,2,1,7,6,,,,7,,,,
12195211,0,0,2,1,,,,,,,,,
12195212,0,0,2,4,,,,,,,,,
12195213,2,2,6,6,,,,,,,,,
12195214,1,1,6,0,1,,,,,,,,
12195215,2,2,6,6,,,,,,,,,
12195216,1,1,6,3,4,,,,,,,,
12195217,0,0,0,6,,,,,5,,,,
12195218,0,0,2,6,,,,,8,,,,
12195231,2,2,6,6,,,,,,,,,
12195233,0,0,5,1,,,,,,,,,
12195235,2,2,4,7,6,,,,,,,,
12195236,0,0,5,1,,,,,,,,,
12195237,2,2,2,7,6,,,,7,,,,
12195238,0,0,3,3,,,,,,,,,
12195239,0,0,4,1,,,,,,,,,
12195240,2,2,6,6,,,,,,,,,
12195241,2,2,4,6,6,,,,,,,,
12195242,0,0,2,2,,,,,,,,,
12195243,2,2,6,6,,,,,,,,,
12195244,0,0,2,1,,,,,,,,,
12195246,2,2,6,6,,,,,,,,,
12195247,2,2,3,7,6,,,,8,,,,
12195249,0,0,2,1,,,,,,,,,
12195250,0,0,5,1,,,,,,,,,
12195254,2,2,6,6,,,,,,,,,
12195255,0,0,3,1,,,,,,,,,
12195257,2,2,6,6,,,,,,,,,
12195270,2,2,6,6,,,,,,,,,
12195271,1,1,7,0,2,,,,,,,,
12195272,0,0,4,2,,,,,,,,,
12195273,0,0,1,3,,,,,,,,,
12195274,0,0,3,0,,,,,,,,,
12195276,2,2,6,6,,,,,,,,,
12195277,2,2,6,7,,,,,7,,,,
12195278,2,2,7,6,,,,7,,,,,
12195279,2,2,6,6,,,,,,,,,
12195280,0,0,2,4,,,,,,,,,
12195281,1,1,0,6,0,,,,,,,,
12195283,2,2,6,7,,,,,,,,,
12195284,0,0,4,3,,,,,,,,,
12195285,0,0,0,3,,,,,,,,,
12195286,2,2,4,6,7,,,,,,,,
12195287,0,0,3,2,,,,,,,,,
12195288,2,2,6,6,,,,,,,,,
12195289,2,2,6,6,,,,,,,,,
12195290,0,0,2,4,,,,,,,,,
12195291,2,2,4,6,6,,,,,,,,
12195293,1,1,2,6,4,,,,,,,,
12195296,1,1,6,6,4,,,7,,,,,
12195297,1,1,6,0,2,,,,,,,,
12195298,0,0,2,0,,,,,,,,,
12195299,0,0,4,0,,,,,,,,,
12195300,0,0,1,4,,,,,,,,,
12195302,1,1,3,6,0,,,,,,,,
12195303,1,1,6,3,4,,,,,,,,
12195781,2,2,6,6,,,,,,,,,
12195782,1,1,7,1,6,,,7,,2,,,
12195783,0,0,3,3,,,,,,,,,
12195793,,,,,,,,,,,,,
12195794,2,2,7,6,,,,9,,,,,
12195795,2,2,6,6,,,,,,,,,
12195807,2,2,1,7,6,,,,10,,,,
12195808,2,2,6,6,,,,,,,,,
12195809,2,2,6,6,,,,,,,,,
12195810,2,2,7,6,,,,7,,,,,
12196342,2,2,6,6,,,,,,,,,
12196343,2,2,6,6,6,,,7,,,,,
12196344,1,1,6,2,3,,,,,,,,
12196345,0,0,2,5,,,,,,,,,
12196346,0,0,2,3,,,,,,,,,
12196347,2,2,6,6,,,,,,,,,
12196348,2,2,6,6,,,,,,,,,
12196349,0,0,2,4,,,,,,,,,
12196479,2,2,6,3,7,,,,,,,,
12196582,1,1,6,5,3,,,,,,,,
12196599,2,2,2,6,6,,,,,,,,
12196692,2,2,7,6,,,,,,,,,
12196693,1,1,3,6,3,,,,,,,,
12196694,2,2,6,4,7,,,,,7,,,
12196695,2,2,6,6,6,,,8,,,,,
12196696,1,1,6,5,0,,,,,,,,
12196697,0,0,4,2,,,,,,,,,
12196698,1,1,6,5,3,,,,,,,,
12196712,0,0,4,5,,,,,,,,,
12196713,2,2,6,0,6,,,,,,,,
12196755,1,1,6,4,,,,,,,,,
12196780,0,0,2,2,,,,,,,,,
12196799,2,2,7,6,6,,,,4,,,,
12196819,0,0,2,1,,,,,,,,,
12196820,2,2,6,3,6,,,,,,,,
12196821,2,2,6,6,,,,,,,,,
12196822,0,0,3,3,,,,,,,,,
12196823,2,2,0,6,6,,,,,,,,
12196824,2,2,7,6,,,,,,,,,
12196825,0,0,4,3,,,,,,,,,
12196862,2,2,6,6,,,,,,,,,
12196863,2,2,6,6,,,,,,,,,
12196864,2,2,6,6,,,,,,,,,
12196865,2,2,6,6,,,,,,,,,
12196866,2,2,6,6,,,,,,,,,
12196867,1,1,7,3,1,,,7,,,,,
12196868,2,2,4,7,6,,,,,,,,
12196869,1,1,6,3,,,,,,,,,
12196870,0,0,1,4,,,,,,,,,
12196871,2,2,7,6,,,,7,,,,,
12196872,1,1,6,3,,,,,,,,,
12196873,0,0,2,4,,,,,,,,,
12196874,2,2,6,6,,,,,,,,,
12196875,2,2,6,7,6,,,7,,,,,
12196876,0,0,4,4,,,,,,,,,
12196877,2,2,6,6,,,,,,,,,
12196940,2,2,7,6,,,,7,,,,,
12196943,0,0,3,0,,,,,,,,,
12196944,2,2,6,5,6,,,,,,,,
12196945,0,0,1,1,,,,,,,,,
12196951,0,0,1,4,,,,,,,,,
12196955,1,1,6,1,3,,,,,,,,
12196960,2,2,7,1,6,,,7,,,,,
12196963,0,0,2,4,,,,,,,,,
12197068,1,1,6,6,4,,,5,,,,,
12197206,1,1,6,0,3,,,,,,,,
12197207,2,2,6,6,,,,,,,,,
12197279,1,1,3,6,5,,,,,,,,
12197280,2,2,6,6,,,,,,,,,
12197281,2,2,6,7,,,,,7,,,,
12197282,2,2,5,7,6,,,,,,,,
12197283,1,1,5,6,3,,,,,,,,
12197284,2,2,5,7,6,,,,,,,,
12197285,0,0,3,2,,,,,,,,,
12197295,0,0,2,3,,,,,,,,,
12197356,2,2,4,6,6,,,,,,,,
12197357,0,0,3,6,,,,,8,,,,
12197358,2,2,6,6,,,,,,,,,
12197359,0,0,4,3,,,,,,,,,
12197360,2,2,5,6,7,,,,,,,,
12197361,0,0,1,2,,,,,,,,,
12197362,0,0,6,3,,,,3,,,,,
12197363,1,1,6,5,5,,,,,,,,
12197364,0,0,0,,,,,,,,,,
12197510,2,2,6,6,,,,,,,,,
12197543,2,2,6,6,,,,,,,,,
12197544,0,0,1,1,,,,,,,,,
12197545,2,2,6,5,6,,,,,,,,
12197546,1,1,6,6,1,,,,4,,,,
12197547,2,2,5,7,6,,,,,,,,
12197549,0,0,1,2,,,,,,,,,
12197550,2,2,2,6,7,,,,,,,,
12197551,1,1,6,4,,,,,,,,,
12197552,2,2,7,6,,,,7,,,,,
12197553,2,2,6,6,,,,,,,,,
12197554,2,2,6,6,,,,,,,,,
12197555,2,2,5,6,6,,,,,,,,
12197556,1,1,1,7,5,,,,7,,,,
12197557,0,0,1,4,,,,,,,,,
12197558,1,1,2,6,4,,,,,,,,
12197559,1,1,2,6,5,,,,,,,,
12197658,2,2,6,6,,,,,,,,,
12197675,1,1,7,4,5,,,7,,,,,
12197682,2,2,6,7,,,,,7,,,,
12197693,2,2,6,6,,,,,,,,,
12197694,2,2,6,7,,,,,,,,,
12197695,0,0,2,4,,,,,,,,,
12197696,0,0,5,4,,,,,,,,,
12197697,0,0,3,4,,,,,,,,,
12197698,0,0,1,1,,,,,,,,,
12197699,0,0,5,0,,,,,,,,,
12197700,2,2,6,6,,,,,,,,,
12197705,1,1,6,3,4,,,,,,,,
12197710,0,0,1,4,,,,,,,,,
12197713,0,0,3,4,,,,,,,,,
12197715,2,2,2,6,6,,,,,,,,
12197786,2,2,6,7,,,,,7,,,,
12197793,0,0,3,1,,,,,,,,,
12197816,2,2,4,6,6,,,,,,,,
12197819,0,0,4,5,,,,,,,,,
12197827,2,2,4,6,6,,,,,,,,
12197833,2,2,6,6,,,,,,,,,
12197834,0,0,3,2,,,,,,,,,
12197835,0,0,6,6,,,,4,4,,,,
12197843,2,2,6,6,,,,,,,,,
12197935,2,2,4,6,6,,,,,,,,
12197936,1,1,7,2,3,,,,,,,,
12197938,1,1,3,6,4,,,,,,,,
12197939,1,1,1,7,2,,,,16,,,,
12197940,2,2,6,6,,,,,,,,,
12197941,0,0,1,2,,,,,,,,,
12198024,2,2,4,6,6,,,,,,,,
12198140,0,0,4,2,,,,,,,,,
12198151,0,0,2,5,,,,,,,,,
12198172,0,0,2,1,,,,,,,,,
12198199,1,1,6,5,2,,,,,,,,
12198200,0,0,4,3,,,,,,,,,
12198207,2,2,7,6,,,,,,,,,
12198305,0,0,4,3,,,,,,,,,
12198306,0,0,6,1,,,,2,,,,,
12198307,0,0,3,3,,,,,,,,,
12198308,0,0,0,1,,,,,,,,,
12198309,2,2,6,6,,,,,,,,,
12198310,1,1,5,7,4,,,,,,,,
12198311,0,0,0,,,,,,,,,,
12198312,2,2,1,6,7,,,,,,,,
12198657,2,2,6,6,,,,,,,,,
12198752,0,0,5,3,,,,,,,,,
12198754,0,0,6,4,,,,7,,,,,
12198755,2,2,7,6,,,,7,,,,,
12198756,1,1,6,2,1,,,,,,,,
12198757,1,1,7,1,3,,,,,,,,
12198758,0,0,3,4,,,,,,,,,
12198759,2,2,7,7,,,,7,7,,,,
12198760,1,1,0,6,0,,,,,,,,
12198791,2,2,3,6,7,,,,,,,,
12198870,1,1,6,4,0,,,,,,,,
12198872,0,0,3,6,,,,,6,,,,
12198890,2,2,7,1,6,,,7,,,,,
12198931,2,2,6,6,,,,,,,,,
12198932,0,0,0,5,,,,,,,,,
12198961,0,0,2,1,,,,,,,,,
12199138,0,0,2,2,,,,,,,,,
12199144,2,2,6,6,,,,,,,,,
12199155,0,0,3,4,,,,,,,,,
12199156,1,1,6,2,3,,,,,,,,
12199211,0,0,5,3,,,,,,,,,
12199234,2,2,2,6,6,,,,,,,,
12199342,2,2,7,6,,,,,,,,,
12199352,1,1,7,4,3,,,7,,,,,
12199364,2,2,6,6,,,,,,,,,
12199375,,,,,,,,,,,,,
12199376,0,0,2,4,,,,,,,,,
12199384,0,0,2,3,,,,,,,,,
12199385,1,1,3,6,1,,,,,,,,
12199391,2,2,5,6,6,,,,,,,,
12199435,2,2,6,7,,,,,7,,,,
12199463,1,1,6,6,1,,,,5,,,,
12199491,0,0,3,2,,,,,,,,,
12199570,0,0,4,3,,,,,,,,,
12199571,2,2,6,6,,,,,,,,,
12199587,2,2,7,6,,,,,,,,,
12199593,2,2,7,6,,,,,,,,,
12199594,2,2,6,6,,,,,,,,,
12199595,2,2,6,6,,,,,,,,,
12199613,0,0,2,0,,,,,,,,,
12199614,1,1,5,6,5,,,,,,,,
12199615,2,2,6,6,,,,,,,,,
12199616,0,0,6,1,,,,4,,,,,
12199625,0,0,6,4,,,,4,,,,,
12199628,1,1,6,0,,,,,,,,,
12199634,0,0,4,4,,,,,,,,,
12199639,2,2,6,7,,,,,,,,,
12199640,0,0,5,6,,,,,3,,,,
12199646,1,1,6,5,1,,,,,,,,
12199662,1,1,6,6,2,,,,4,,,,
12199666,2,2,6,6,,,,,,,,,
12199667,1,1,6,2,6,,,,,2,,,
12199668,0,0,3,1,,,,,,,,,
12199670,2,2,6,7,,,,,,,,,
12199671,,,,,,,,,,,,,
12199672,2,2,6,6,,,,,,,,,
12199673,2,2,6,6,,,,,,,,,
