match_id,tournament_id,tournament_name,tournament_slug,tournament_unique_id,tournament_category_name,tournament_category_slug,user_count,ground_type,tennis_points,has_event_player_statistics,crowd_sourcing_enabled,has_performance_graph_feature,display_inverse_home_away_teams,priority,competition_type
12150922,127676,"Rovinj, Singles Main, M-ITF-CRO-02A",rovinj-singles-main-m-itf-cro-02a,,ITF Men,itf-men,22,Red clay,,True,True,True,False,0,2
12150923,127592,"Rovinj, Singles Qualifying, M-ITF-CRO-02A",rovinj-singles-qualifying-m-itf-cro-02a,,ITF Men,itf-men,22,Red clay,,False,True,False,True,0,2
12150924,127676,"Rovinj, Singles Main, M-ITF-CRO-02A",rovinj-singles-main-m-itf-cro-02a,,ITF Men,itf-men,22,Red clay,,False,True,True,False,0,2
12150932,127570,"Sharm ElSheikh, Singles Qualifying, M-ITF-EGY-07A",sharm-elsheikh-singles-qualifying-m-itf-egy-07a,,ITF Men,itf-men,19,Hardcourt outdoor,,True,True,True,False,0,2
12150933,127570,"Sharm ElSheikh, Singles Qualifying, M-ITF-EGY-07A",sharm-elsheikh-singles-qualifying-m-itf-egy-07a,,ITF Men,itf-men,19,Hardcourt outdoor,,True,False,False,True,0,2
12150934,127570,"Sharm ElSheikh, Singles Qualifying, M-ITF-EGY-07A",sharm-elsheikh-singles-qualifying-m-itf-egy-07a,,ITF Men,itf-men,19,Hardcourt outdoor,,False,True,False,False,0,2
12150935,127570,"Sharm ElSheikh, Singles Qualifying, M-ITF-EGY-07A",sharm-elsheikh-singles-qualifying-m-itf-egy-07a,,ITF Men,itf-men,19,Hardcourt outdoor,,True,False,True,True,0,2
12150936,127570,"Sharm ElSheikh, Singles Qualifying, M-ITF-EGY-07A",sharm-elsheikh-singles-qualifying-m-itf-egy-07a,,ITF Men,itf-men,19,Hardcourt outdoor,,True,True,False,False,0,2
12150937,127570,"Sharm ElSheikh, Singles Qualifying, M-ITF-EGY-07A",sharm-elsheikh-singles-qualifying-m-itf-egy-07a,,ITF Men,itf-men,19,Hardcourt outdoor,,True,True,True,True,0,2
12150938,127570,"Sharm ElSheikh, Singles Qualifying, M-ITF-EGY-07A",sharm-elsheikh-singles-qualifying-m-itf-egy-07a,,ITF Men,itf-men,19,Hardcourt outdoor,,True,True,True,False,0,2
12150939,127570,"Sharm ElSheikh, Singles Qualifying, M-ITF-EGY-07A",sharm-elsheikh-singles-qualifying-m-itf-egy-07a,,ITF Men,itf-men,19,Hardcourt outdoor,,False,False,False,False,0,2
12150973,127592,"Rovinj, Singles Qualifying, M-ITF-CRO-02A",rovinj-singles-qualifying-m-itf-cro-02a,,ITF Men,itf-men,22,Red clay,,False,False,True,False,0,2
12150996,127592,"Rovinj, Singles Qualifying, M-ITF-CRO-02A",rovinj-singles-qualifying-m-itf-cro-02a,,ITF Men,itf-men,22,Red clay,,True,True,False,True,0,2
12151055,127590,"Alaminos-Larnaca, Singles Qual, M-ITF-CYP-01A",alaminos-larnaca-singles-qual-m-itf-cyp-01a,,ITF Men,itf-men,15,Red clay,,True,False,True,False,0,2
12151056,127590,"Alaminos-Larnaca, Singles Qual, M-ITF-CYP-01A",alaminos-larnaca-singles-qual-m-itf-cyp-01a,,ITF Men,itf-men,15,Red clay,,True,False,True,False,0,2
12151057,127590,"Alaminos-Larnaca, Singles Qual, M-ITF-CYP-01A",alaminos-larnaca-singles-qual-m-itf-cyp-01a,,ITF Men,itf-men,15,Red clay,,True,False,True,False,0,2
12151058,127590,"Alaminos-Larnaca, Singles Qual, M-ITF-CYP-01A",alaminos-larnaca-singles-qual-m-itf-cyp-01a,,ITF Men,itf-men,15,Red clay,,True,True,True,False,0,2
12151060,127590,"Alaminos-Larnaca, Singles Qual, M-ITF-CYP-01A",alaminos-larnaca-singles-qual-m-itf-cyp-01a,,ITF Men,itf-men,15,Red clay,,False,False,False,False,0,2
12151061,127680,"Alaminos, Larnaca, Singles Main, W-ITF-CYP-01A",alaminos-larnaca-singles-main-w-itf-cyp-01a,,ITF Women,itf-women,16,Red clay,,False,True,False,False,0,2
12151062,127680,"Alaminos, Larnaca, Singles Main, W-ITF-CYP-01A",alaminos-larnaca-singles-main-w-itf-cyp-01a,,ITF Women,itf-women,16,Red clay,,True,True,False,True,0,2
12151065,127680,"Alaminos, Larnaca, Singles Main, W-ITF-CYP-01A",alaminos-larnaca-singles-main-w-itf-cyp-01a,,ITF Women,itf-women,16,Red clay,,True,False,False,False,0,2
12151066,127680,"Alaminos, Larnaca, Singles Main, W-ITF-CYP-01A",alaminos-larnaca-singles-main-w-itf-cyp-01a,,ITF Women,itf-women,16,Red clay,,True,True,True,True,0,2
12151069,127590,"Alaminos-Larnaca, Singles Qual, M-ITF-CYP-01A",alaminos-larnaca-singles-qual-m-itf-cyp-01a,,ITF Men,itf-men,15,Red clay,,False,False,False,True,0,2
12151070,127590,"Alaminos-Larnaca, Singles Qual, M-ITF-CYP-01A",alaminos-larnaca-singles-qual-m-itf-cyp-01a,,ITF Men,itf-men,15,Red clay,,True,True,True,True,0,2
12151072,127680,"Alaminos, Larnaca, Singles Main, W-ITF-CYP-01A",alaminos-larnaca-singles-main-w-itf-cyp-01a,,ITF Women,itf-women,16,Red clay,,True,True,True,True,0,2
12151073,127680,"Alaminos, Larnaca, Singles Main, W-ITF-CYP-01A",alaminos-larnaca-singles-main-w-itf-cyp-01a,,ITF Women,itf-women,16,Red clay,,True,False,False,False,0,2
12151074,127590,"Alaminos-Larnaca, Singles Qual, M-ITF-CYP-01A",alaminos-larnaca-singles-qual-m-itf-cyp-01a,,ITF Men,itf-men,15,Red clay,,False,False,True,True,0,2
12151076,127681,"Alaminos-Larnaca, Singles Main, M-ITF-CYP-01A",alaminos-larnaca-singles-main-m-itf-cyp-01a,,ITF Men,itf-men,15,Red clay,,False,True,False,True,0,2
12151077,127681,"Alaminos-Larnaca, Singles Main, M-ITF-CYP-01A",alaminos-larnaca-singles-main-m-itf-cyp-01a,,ITF Men,itf-men,15,Red clay,,False,True,False,True,0,2
12151078,127681,"Alaminos-Larnaca, Singles Main, M-ITF-CYP-01A",alaminos-larnaca-singles-main-m-itf-cyp-01a,,ITF Men,itf-men,15,Red clay,,False,True,True,True,0,2
12151093,127658,"Gonesse, Singles Main, W-ITF-FRA-02A",gonesse-singles-main-w-itf-fra-02a,,ITF Women,itf-women,30,Red clay indoor,,False,False,False,False,0,2
12151094,127658,"Gonesse, Singles Main, W-ITF-FRA-02A",gonesse-singles-main-w-itf-fra-02a,,ITF Women,itf-women,30,Red clay indoor,,True,True,True,False,0,2
12151116,127619,"Trimbach, Singles Qualifying, M-ITF-SUI-01A",trimbach-singles-qualifying-m-itf-sui-01a,,ITF Men,itf-men,26,Carpet indoor,,False,True,True,False,0,2
12151117,127619,"Trimbach, Singles Qualifying, M-ITF-SUI-01A",trimbach-singles-qualifying-m-itf-sui-01a,,ITF Men,itf-men,26,Carpet indoor,,True,False,False,True,0,2
12151164,127685,"Creteil, Singles Main, M-ITF-FRA-10A",creteil-singles-main-m-itf-fra-10a,,ITF Men,itf-men,12,Hardcourt indoor,,True,False,False,True,0,2
12151168,127685,"Creteil, Singles Main, M-ITF-FRA-10A",creteil-singles-main-m-itf-fra-10a,,ITF Men,itf-men,12,Hardcourt indoor,,True,False,False,False,0,2
12151169,127685,"Creteil, Singles Main, M-ITF-FRA-10A",creteil-singles-main-m-itf-fra-10a,,ITF Men,itf-men,12,Hardcourt indoor,,True,True,True,False,0,2
12151172,127685,"Creteil, Singles Main, M-ITF-FRA-10A",creteil-singles-main-m-itf-fra-10a,,ITF Men,itf-men,12,Hardcourt indoor,,True,True,True,False,0,2
12151261,127496,"Santiago, Chile",santiago-chile,,Challenger,challenger,211,Red clay,,True,False,False,False,0,2
12151291,127688,"Vale do Lobo, Singles Main, M-ITF-POR-07A",vale-do-lobo-singles-main-m-itf-por-07a,,ITF Men,itf-men,17,Hardcourt outdoor,,True,True,False,True,0,2
12151293,127688,"Vale do Lobo, Singles Main, M-ITF-POR-07A",vale-do-lobo-singles-main-m-itf-por-07a,,ITF Men,itf-men,17,Hardcourt outdoor,,True,False,True,True,0,2
12151294,127688,"Vale do Lobo, Singles Main, M-ITF-POR-07A",vale-do-lobo-singles-main-m-itf-por-07a,,ITF Men,itf-men,17,Hardcourt outdoor,,False,False,True,False,0,2
12151299,127688,"Vale do Lobo, Singles Main, M-ITF-POR-07A",vale-do-lobo-singles-main-m-itf-por-07a,,ITF Men,itf-men,17,Hardcourt outdoor,,False,True,True,True,0,2
12151301,127688,"Vale do Lobo, Singles Main, M-ITF-POR-07A",vale-do-lobo-singles-main-m-itf-por-07a,,ITF Men,itf-men,17,Hardcourt outdoor,,True,True,False,False,0,2
12151302,127688,"Vale do Lobo, Singles Main, M-ITF-POR-07A",vale-do-lobo-singles-main-m-itf-por-07a,,ITF Men,itf-men,17,Hardcourt outdoor,,False,False,True,False,0,2
12151303,127688,"Vale do Lobo, Singles Main, M-ITF-POR-07A",vale-do-lobo-singles-main-m-itf-por-07a,,ITF Men,itf-men,17,Hardcourt outdoor,,True,True,False,False,0,2
12151311,127628,"Feira de Santana, Singles Main, M-ITF-BRA-01A",feira-de-santana-singles-main-m-itf-bra-01a,,ITF Men,itf-men,29,Hardcourt outdoor,,True,True,False,True,0,2
12151360,127627,"Montreal, Singles Qualifying, W-ITF-CAN-02A",montreal-singles-qualifying-w-itf-can-02a,,ITF Women,itf-women,24,Hardcourt indoor,,True,False,True,True,0,2
12151361,127627,"Montreal, Singles Qualifying, W-ITF-CAN-02A",montreal-singles-qualifying-w-itf-can-02a,,ITF Women,itf-women,24,Hardcourt indoor,,False,False,False,True,0,2
12151370,127627,"Montreal, Singles Qualifying, W-ITF-CAN-02A",montreal-singles-qualifying-w-itf-can-02a,,ITF Women,itf-women,24,Hardcourt indoor,,False,False,False,True,0,2
12151471,127625,"Sao Joao da Boa Vista, Singles Qual, W-ITF-BRA-03A",sao-joao-da-boa-vista-singles-qual-w-itf-bra-03a,,ITF Women,itf-women,31,Red clay,,True,True,False,False,0,2
12151472,127625,"Sao Joao da Boa Vista, Singles Qual, W-ITF-BRA-03A",sao-joao-da-boa-vista-singles-qual-w-itf-bra-03a,,ITF Women,itf-women,31,Red clay,,False,True,True,True,0,2
12151473,127625,"Sao Joao da Boa Vista, Singles Qual, W-ITF-BRA-03A",sao-joao-da-boa-vista-singles-qual-w-itf-bra-03a,,ITF Women,itf-women,31,Red clay,,True,False,True,True,0,2
12151474,127625,"Sao Joao da Boa Vista, Singles Qual, W-ITF-BRA-03A",sao-joao-da-boa-vista-singles-qual-w-itf-bra-03a,,ITF Women,itf-women,31,Red clay,,True,False,False,True,0,2
12151475,127625,"Sao Joao da Boa Vista, Singles Qual, W-ITF-BRA-03A",sao-joao-da-boa-vista-singles-qual-w-itf-bra-03a,,ITF Women,itf-women,31,Red clay,,False,True,False,False,0,2
12151476,127625,"Sao Joao da Boa Vista, Singles Qual, W-ITF-BRA-03A",sao-joao-da-boa-vista-singles-qual-w-itf-bra-03a,,ITF Women,itf-women,31,Red clay,,False,False,True,False,0,2
12151477,127699,"Sao Joao da Boa Vista, Singles Main, W-ITF-BRA-03A",sao-joao-da-boa-vista-singles-main-w-itf-bra-03a,,ITF Women,itf-women,31,Red clay,,True,False,False,True,0,2
12151483,127699,"Sao Joao da Boa Vista, Singles Main, W-ITF-BRA-03A",sao-joao-da-boa-vista-singles-main-w-itf-bra-03a,,ITF Women,itf-women,31,Red clay,,True,False,True,True,0,2
12151484,127625,"Sao Joao da Boa Vista, Singles Qual, W-ITF-BRA-03A",sao-joao-da-boa-vista-singles-qual-w-itf-bra-03a,,ITF Women,itf-women,31,Red clay,,True,True,False,False,0,2
12151486,127625,"Sao Joao da Boa Vista, Singles Qual, W-ITF-BRA-03A",sao-joao-da-boa-vista-singles-qual-w-itf-bra-03a,,ITF Women,itf-women,31,Red clay,,True,False,True,True,0,2
12151524,127701,"Solarino, Singles Main, W-ITF-ITA-08A",solarino-singles-main-w-itf-ita-08a,,ITF Women,itf-women,19,Synthetic outdoor,,False,True,False,False,0,2
12151525,127701,"Solarino, Singles Main, W-ITF-ITA-08A",solarino-singles-main-w-itf-ita-08a,,ITF Women,itf-women,19,Synthetic outdoor,,False,False,True,True,0,2
12151527,127701,"Solarino, Singles Main, W-ITF-ITA-08A",solarino-singles-main-w-itf-ita-08a,,ITF Women,itf-women,19,Synthetic outdoor,,True,True,True,False,0,2
12151528,127701,"Solarino, Singles Main, W-ITF-ITA-08A",solarino-singles-main-w-itf-ita-08a,,ITF Women,itf-women,19,Synthetic outdoor,,True,True,True,False,0,2
12151530,127701,"Solarino, Singles Main, W-ITF-ITA-08A",solarino-singles-main-w-itf-ita-08a,,ITF Women,itf-women,19,Synthetic outdoor,,False,True,True,True,0,2
12151531,127701,"Solarino, Singles Main, W-ITF-ITA-08A",solarino-singles-main-w-itf-ita-08a,,ITF Women,itf-women,19,Synthetic outdoor,,False,True,True,False,0,2
12151532,127701,"Solarino, Singles Main, W-ITF-ITA-08A",solarino-singles-main-w-itf-ita-08a,,ITF Women,itf-women,19,Synthetic outdoor,,False,False,False,True,0,2
12151573,127598,"Punta del Este, Singles Qualifying, M-ITF-URU-03A",punta-del-este-singles-qualifying-m-itf-uru-03a,,ITF Men,itf-men,9,Red clay,,False,False,False,False,0,2
12151707,127600,"Santo Domingo, Singles Qualifying, M-ITF-DOM-02A",santo-domingo-singles-qualifying-m-itf-dom-02a,,ITF Men,itf-men,43,Hardcourt outdoor,,False,True,False,True,0,2
12151717,127600,"Santo Domingo, Singles Qualifying, M-ITF-DOM-02A",santo-domingo-singles-qualifying-m-itf-dom-02a,,ITF Men,itf-men,42,Hardcourt outdoor,,False,False,True,True,0,2
12151718,127600,"Santo Domingo, Singles Qualifying, M-ITF-DOM-02A",santo-domingo-singles-qualifying-m-itf-dom-02a,,ITF Men,itf-men,42,Hardcourt outdoor,,True,False,False,True,0,2
12151719,127600,"Santo Domingo, Singles Qualifying, M-ITF-DOM-02A",santo-domingo-singles-qualifying-m-itf-dom-02a,,ITF Men,itf-men,42,Hardcourt outdoor,,True,False,False,True,0,2
12151720,127600,"Santo Domingo, Singles Qualifying, M-ITF-DOM-02A",santo-domingo-singles-qualifying-m-itf-dom-02a,,ITF Men,itf-men,43,Hardcourt outdoor,,False,True,False,True,0,2
12151724,127600,"Santo Domingo, Singles Qualifying, M-ITF-DOM-02A",santo-domingo-singles-qualifying-m-itf-dom-02a,,ITF Men,itf-men,42,Hardcourt outdoor,,False,False,True,True,0,2
12151725,127600,"Santo Domingo, Singles Qualifying, M-ITF-DOM-02A",santo-domingo-singles-qualifying-m-itf-dom-02a,,ITF Men,itf-men,43,Hardcourt outdoor,,False,False,True,False,0,2
12151739,127600,"Santo Domingo, Singles Qualifying, M-ITF-DOM-02A",santo-domingo-singles-qualifying-m-itf-dom-02a,,ITF Men,itf-men,43,Hardcourt outdoor,,True,False,True,True,0,2
12152955,127621,"Aktobe, Singles Qualifying, M-ITF-KAZ-02A",aktobe-singles-qualifying-m-itf-kaz-02a,,ITF Men,itf-men,11,Hardcourt indoor,,True,False,False,True,0,2
12152956,127621,"Aktobe, Singles Qualifying, M-ITF-KAZ-02A",aktobe-singles-qualifying-m-itf-kaz-02a,,ITF Men,itf-men,11,Hardcourt indoor,,True,False,True,True,0,2
12152957,127621,"Aktobe, Singles Qualifying, M-ITF-KAZ-02A",aktobe-singles-qualifying-m-itf-kaz-02a,,ITF Men,itf-men,11,Hardcourt indoor,,True,False,True,True,0,2
12152958,127621,"Aktobe, Singles Qualifying, M-ITF-KAZ-02A",aktobe-singles-qualifying-m-itf-kaz-02a,,ITF Men,itf-men,11,Hardcourt indoor,,False,False,True,True,0,2
12152959,127621,"Aktobe, Singles Qualifying, M-ITF-KAZ-02A",aktobe-singles-qualifying-m-itf-kaz-02a,,ITF Men,itf-men,11,Hardcourt indoor,,True,True,True,True,0,2
12152960,127621,"Aktobe, Singles Qualifying, M-ITF-KAZ-02A",aktobe-singles-qualifying-m-itf-kaz-02a,,ITF Men,itf-men,11,Hardcourt indoor,,False,False,True,False,0,2
12153237,127594,"Monastir, Singles Qualifying, W-ITF-TUN-14A",monastir-singles-qualifying-w-itf-tun-14a,,ITF Women,itf-women,14,Hardcourt outdoor,,True,True,False,True,0,2
12153288,127594,"Monastir, Singles Qualifying, W-ITF-TUN-14A",monastir-singles-qualifying-w-itf-tun-14a,,ITF Women,itf-women,14,Hardcourt outdoor,,False,False,True,False,0,2
12153585,127688,"Vale do Lobo, Singles Main, M-ITF-POR-07A",vale-do-lobo-singles-main-m-itf-por-07a,,ITF Men,itf-men,17,Hardcourt outdoor,,True,True,True,True,0,2
12153909,127598,"Punta del Este, Singles Qualifying, M-ITF-URU-03A",punta-del-este-singles-qualifying-m-itf-uru-03a,,ITF Men,itf-men,9,Red clay,,False,False,False,False,0,2
12153914,127598,"Punta del Este, Singles Qualifying, M-ITF-URU-03A",punta-del-este-singles-qualifying-m-itf-uru-03a,,ITF Men,itf-men,9,Red clay,,False,False,True,False,0,2
12109939,127288,"Indian Wells, USA",indian-wells-usa,,ATP,atp,9192,Hardcourt outdoor,1000,False,False,False,False,0,2
12109943,127288,"Indian Wells, USA",indian-wells-usa,,ATP,atp,9534,Hardcourt outdoor,1000,False,False,False,False,0,2
12109954,127288,"Indian Wells, USA",indian-wells-usa,,ATP,atp,9408,Hardcourt outdoor,1000,False,False,False,False,0,2
12109959,127288,"Indian Wells, USA",indian-wells-usa,,ATP,atp,9192,Hardcourt outdoor,1000,False,False,False,False,0,2
12109961,127288,"Indian Wells, USA",indian-wells-usa,,ATP,atp,9534,Hardcourt outdoor,1000,False,False,False,False,0,2
12109974,127288,"Indian Wells, USA",indian-wells-usa,,ATP,atp,9192,Hardcourt outdoor,1000,False,False,False,False,0,2
12109976,127288,"Indian Wells, USA",indian-wells-usa,,ATP,atp,9408,Hardcourt outdoor,1000,False,False,False,False,0,2
12109977,127288,"Indian Wells, USA",indian-wells-usa,,ATP,atp,9192,Hardcourt outdoor,1000,False,False,False,False,0,2
12110009,127288,"Indian Wells, USA",indian-wells-usa,,ATP,atp,9408,Hardcourt outdoor,1000,False,False,False,False,0,2
12110013,127288,"Indian Wells, USA",indian-wells-usa,,ATP,atp,9408,Hardcourt outdoor,1000,False,False,False,False,0,2
12110014,127288,"Indian Wells, USA",indian-wells-usa,,ATP,atp,9408,Hardcourt outdoor,1000,False,False,False,False,0,2
12110015,127288,"Indian Wells, USA",indian-wells-usa,,ATP,atp,9408,Hardcourt outdoor,1000,False,False,False,False,0,2
12110051,127289,"Indian Wells, USA",indian-wells-usa,,WTA,wta,3852,Hardcourt outdoor,1000,False,False,False,False,0,2
12110053,127289,"Indian Wells, USA",indian-wells-usa,,WTA,wta,3811,Hardcourt outdoor,1000,False,False,False,False,0,2
12110056,127289,"Indian Wells, USA",indian-wells-usa,,WTA,wta,3852,Hardcourt outdoor,1000,False,False,False,False,0,2
12110057,127289,"Indian Wells, USA",indian-wells-usa,,WTA,wta,3811,Hardcourt outdoor,1000,False,False,False,False,0,2
12110058,127289,"Indian Wells, USA",indian-wells-usa,,WTA,wta,3852,Hardcourt outdoor,1000,False,False,False,False,0,2
12110059,127289,"Indian Wells, USA",indian-wells-usa,,WTA,wta,3811,Hardcourt outdoor,1000,False,False,False,False,0,2
12110060,127289,"Indian Wells, USA",indian-wells-usa,,WTA,wta,3811,Hardcourt outdoor,1000,False,False,False,False,0,2
12110062,127289,"Indian Wells, USA",indian-wells-usa,,WTA,wta,3852,Hardcourt outdoor,1000,False,False,False,False,0,2
12110063,127289,"Indian Wells, USA",indian-wells-usa,,WTA,wta,3852,Hardcourt outdoor,1000,False,False,False,False,0,2
12110064,127289,"Indian Wells, USA",indian-wells-usa,,WTA,wta,3811,Hardcourt outdoor,1000,False,False,False,False,0,2
12110065,127289,"Indian Wells, USA",indian-wells-usa,,WTA,wta,3852,Hardcourt outdoor,1000,False,False,False,False,0,2
12110066,127289,"Indian Wells, USA",indian-wells-usa,,WTA,wta,3852,Hardcourt outdoor,1000,False,False,False,False,0,2
12110076,127289,"Indian Wells, USA",indian-wells-usa,,WTA,wta,3852,Hardcourt outdoor,1000,False,False,False,False,0,2
12131502,127488,"Hamburg, Germany",hamburg-germany,,Challenger,challenger,142,Hardcourt indoor,50,False,False,False,False,0,2
12131506,127488,"Hamburg, Germany",hamburg-germany,,Challenger,challenger,142,Hardcourt indoor,50,False,False,False,False,0,2
12131512,127488,"Hamburg, Germany",hamburg-germany,,Challenger,challenger,142,Hardcourt indoor,50,False,False,False,False,0,2
12131575,127493,"Szekesfehervar, Hungary",szekesfehervar-hungary,,Challenger,challenger,122,Red clay,,False,False,False,False,0,2
12131576,127493,"Szekesfehervar, Hungary",szekesfehervar-hungary,,Challenger,challenger,122,Red clay,,False,False,False,False,0,2
12131578,127493,"Szekesfehervar, Hungary",szekesfehervar-hungary,,Challenger,challenger,122,Red clay,,False,False,False,False,0,2
12145469,127488,"Hamburg, Germany",hamburg-germany,,Challenger,challenger,142,Hardcourt indoor,50,False,False,False,False,0,2
12145470,127488,"Hamburg, Germany",hamburg-germany,,Challenger,challenger,138,Hardcourt indoor,50,False,False,False,False,0,2
12145472,127488,"Hamburg, Germany",hamburg-germany,,Challenger,challenger,142,Hardcourt indoor,50,False,False,False,False,0,2
12145473,127488,"Hamburg, Germany",hamburg-germany,,Challenger,challenger,142,Hardcourt indoor,50,False,False,False,False,0,2
12145474,127488,"Hamburg, Germany",hamburg-germany,,Challenger,challenger,142,Hardcourt indoor,50,False,False,False,False,0,2
12145475,127488,"Hamburg, Germany",hamburg-germany,,Challenger,challenger,138,Hardcourt indoor,50,False,False,False,False,0,2
12145476,127488,"Hamburg, Germany",hamburg-germany,,Challenger,challenger,142,Hardcourt indoor,50,False,False,False,False,0,2
12145477,127488,"Hamburg, Germany",hamburg-germany,,Challenger,challenger,138,Hardcourt indoor,50,False,False,False,False,0,2
12145478,127488,"Hamburg, Germany",hamburg-germany,,Challenger,challenger,142,Hardcourt indoor,50,False,False,False,False,0,2
12145479,127488,"Hamburg, Germany",hamburg-germany,,Challenger,challenger,142,Hardcourt indoor,50,False,False,False,False,0,2
12145480,127493,"Szekesfehervar, Hungary",szekesfehervar-hungary,,Challenger,challenger,122,Red clay,,False,False,False,False,0,2
12145481,127493,"Szekesfehervar, Hungary",szekesfehervar-hungary,,Challenger,challenger,122,Red clay,,False,False,False,False,0,2
12145482,127493,"Szekesfehervar, Hungary",szekesfehervar-hungary,,Challenger,challenger,117,Red clay,,False,False,False,False,0,2
12145483,127493,"Szekesfehervar, Hungary",szekesfehervar-hungary,,Challenger,challenger,122,Red clay,,False,False,False,False,0,2
12145484,127493,"Szekesfehervar, Hungary",szekesfehervar-hungary,,Challenger,challenger,122,Red clay,,False,False,False,False,0,2
12145485,127493,"Szekesfehervar, Hungary",szekesfehervar-hungary,,Challenger,challenger,122,Red clay,,False,False,False,False,0,2
12145486,127493,"Szekesfehervar, Hungary",szekesfehervar-hungary,,Challenger,challenger,122,Red clay,,False,False,False,False,0,2
12145487,127493,"Szekesfehervar, Hungary",szekesfehervar-hungary,,Challenger,challenger,122,Red clay,,False,False,False,False,0,2
12145488,127493,"Szekesfehervar, Hungary",szekesfehervar-hungary,,Challenger,challenger,122,Red clay,,False,False,False,False,0,2
12145489,127493,"Szekesfehervar, Hungary",szekesfehervar-hungary,,Challenger,challenger,122,Red clay,,False,False,False,False,0,2
12145490,127493,"Szekesfehervar, Hungary",szekesfehervar-hungary,,Challenger,challenger,122,Red clay,,False,False,False,False,0,2
12145491,127496,"Santiago, Chile",santiago-chile,,Challenger,challenger,224,Red clay,,False,False,False,False,0,2
12145492,127496,"Santiago, Chile",santiago-chile,,Challenger,challenger,223,Red clay,,False,False,False,False,0,2
12145493,127496,"Santiago, Chile",santiago-chile,,Challenger,challenger,226,Red clay,,False,False,False,False,0,2
12145494,127496,"Santiago, Chile",santiago-chile,,Challenger,challenger,223,Red clay,,False,False,False,False,0,2
12145495,127496,"Santiago, Chile",santiago-chile,,Challenger,challenger,226,Red clay,,False,False,False,False,0,2
12145496,127496,"Santiago, Chile",santiago-chile,,Challenger,challenger,226,Red clay,,False,False,False,False,0,2
12145497,127496,"Santiago, Chile",santiago-chile,,Challenger,challenger,226,Red clay,,False,False,False,False,0,2
12145498,127496,"Santiago, Chile",santiago-chile,,Challenger,challenger,226,Red clay,,False,False,False,False,0,2
12145499,127496,"Santiago, Chile",santiago-chile,,Challenger,challenger,223,Red clay,,False,False,False,False,0,2
12145500,127496,"Santiago, Chile",santiago-chile,,Challenger,challenger,226,Red clay,,False,False,False,False,0,2
12145501,127496,"Santiago, Chile",santiago-chile,,Challenger,challenger,226,Red clay,,False,False,False,False,0,2
12147268,127574,"Antalya, Singles Qualifying, W-ITF-TUR-10A",antalya-singles-qualifying-w-itf-tur-10a,,ITF Women,itf-women,18,Red clay,,False,False,False,False,0,2
12147274,127574,"Antalya, Singles Qualifying, W-ITF-TUR-10A",antalya-singles-qualifying-w-itf-tur-10a,,ITF Women,itf-women,16,Red clay,,False,False,False,False,0,2
12147275,127574,"Antalya, Singles Qualifying, W-ITF-TUR-10A",antalya-singles-qualifying-w-itf-tur-10a,,ITF Women,itf-women,18,Red clay,,False,False,False,False,0,2
12147279,127574,"Antalya, Singles Qualifying, W-ITF-TUR-10A",antalya-singles-qualifying-w-itf-tur-10a,,ITF Women,itf-women,16,Red clay,,False,False,False,False,0,2
12147280,127574,"Antalya, Singles Qualifying, W-ITF-TUR-10A",antalya-singles-qualifying-w-itf-tur-10a,,ITF Women,itf-women,16,Red clay,,False,False,False,False,0,2
12147281,127574,"Antalya, Singles Qualifying, W-ITF-TUR-10A",antalya-singles-qualifying-w-itf-tur-10a,,ITF Women,itf-women,18,Red clay,,False,False,False,False,0,2
12147282,127574,"Antalya, Singles Qualifying, W-ITF-TUR-10A",antalya-singles-qualifying-w-itf-tur-10a,,ITF Women,itf-women,18,Red clay,,False,False,False,False,0,2
12147287,127574,"Antalya, Singles Qualifying, W-ITF-TUR-10A",antalya-singles-qualifying-w-itf-tur-10a,,ITF Women,itf-women,18,Red clay,,False,False,False,False,0,2
12147396,127577,"Solarino, Singles Qualifying, W-ITF-ITA-08A",solarino-singles-qualifying-w-itf-ita-08a,,ITF Women,itf-women,23,Synthetic outdoor,,False,False,False,False,0,2
12147429,127575,"Ricany, Singles Qualifying, W-ITF-CZE-01A",ricany-singles-qualifying-w-itf-cze-01a,,ITF Women,itf-women,26,Hardcourt indoor,,False,False,False,False,0,2
12147430,127575,"Ricany, Singles Qualifying, W-ITF-CZE-01A",ricany-singles-qualifying-w-itf-cze-01a,,ITF Women,itf-women,27,Hardcourt indoor,,False,False,False,False,0,2
12147482,127570,"Sharm ElSheikh, Singles Qualifying, M-ITF-EGY-07A",sharm-elsheikh-singles-qualifying-m-itf-egy-07a,,ITF Men,itf-men,18,Hardcourt outdoor,,False,False,False,False,0,2
12147487,127570,"Sharm ElSheikh, Singles Qualifying, M-ITF-EGY-07A",sharm-elsheikh-singles-qualifying-m-itf-egy-07a,,ITF Men,itf-men,19,Hardcourt outdoor,,False,False,False,False,0,2
12147494,127570,"Sharm ElSheikh, Singles Qualifying, M-ITF-EGY-07A",sharm-elsheikh-singles-qualifying-m-itf-egy-07a,,ITF Men,itf-men,19,Hardcourt outdoor,,False,False,False,False,0,2
12147495,127570,"Sharm ElSheikh, Singles Qualifying, M-ITF-EGY-07A",sharm-elsheikh-singles-qualifying-m-itf-egy-07a,,ITF Men,itf-men,19,Hardcourt outdoor,,False,False,False,False,0,2
12147507,127602,"Santiago, Chile, Qualifying",santiago-chile-qualifying,,Challenger,challenger,223,Red clay,,False,False,False,False,0,2
