match_id,home_vote,away_vote
12134176,28,80
12134184,15,46
12134185,10,21
12134259,36,54
12134822,39,8
12134836,2109,597
12134969,12,50
12134979,25,57
12135723,26,11
12135730,21,70
12135731,79,46
12135732,16,78
12135765,17,34
12135805,26,12
12135994,14,23
12136045,21,23
12136046,52,50
12136047,32,12
12136081,61,32
12136160,33,70
12136161,60,27
12136163,37,82
12136164,32,12
12136168,37,66
12136170,34,65
12136173,66,81
12136174,81,32
12136175,51,29
12136176,29,161
12136177,99,42
12136178,14,37
12136247,18,39
12136248,30,14
12136249,50,9
12136253,23,86
12136259,63,28
12136262,23,15
12136268,37,46
12136269,38,127
12136281,103,20
12136282,40,25
12136283,71,26
12136284,14,46
12136303,15,36
12136304,68,20
12136362,75,40
12136363,64,78
12136396,11,51
12136397,13,34
12136410,74,19
12136441,53,101
12136449,15,69
12136494,37,30
12136495,232,103
12136509,101,75
12136533,99,36
12136534,159,99
12136553,48,87
12136674,47,58
12136692,47,165
12136745,138,29
12136746,88,27
12136758,60,78
12136772,57,115
12136778,87,34
12136837,161,68
12136860,148,41
12136869,114,27
12136898,28,56
12136961,79,31
12137032,44,84
12137039,26,100
12137107,99,121
12137108,106,59
12137128,151,74
12137174,105,30
12137176,25,83
12137290,37,72
12137318,81,29
12137378,13,65
12139583,0,0
12139586,0,0
12139599,0,0
12139601,0,0
12139606,0,0
12139608,0,0
12139609,0,0
12139611,0,0
12139614,0,0
12139618,0,0
12139619,0,0
12139620,0,0
12139622,0,0
12139623,0,0
12139625,0,0
12139634,0,0
12109835,338,292
12109836,555,88
12109845,136,467
12109848,126,428
12109851,410,712
12109858,312,1177
12109861,714,491
12109876,864,160
12109878,1037,650
12109881,168,978
12109883,620,403
12109894,543,144
12109896,617,253
12109901,419,137
12109902,517,147
12109903,232,477
12109905,454,137
12109935,2012,710
12109942,3007,513
12109946,4610,864
12109951,711,2063
12109952,1098,3366
12109953,1231,2002
12109956,2452,570
12109958,380,2717
12109962,231,2771
12109964,2844,662
12109965,379,2657
12109966,959,1306
12109967,2749,296
12109969,2719,1005
12109971,3044,1145
12109972,444,5210
12110019,851,64
12110020,281,1930
12110021,408,1378
12110022,1195,127
12110023,1153,764
12110024,1981,508
12110025,754,674
12110026,220,942
12110029,236,1248
12110040,173,1219
12110043,330,1208
12110046,1132,213
12110054,1120,115
12110069,937,226
12110071,764,1022
12110072,2018,292
12127645,203,49
12127728,11,22
12127730,56,5
12127766,27,13
12127768,17,36
12127791,41,148
12128053,19,45
12128054,37,33
12128149,976,4122
12128150,2594,680
12128151,3102,1324
12128152,2423,2028
12128153,3361,526
12128154,4318,574
12128155,2000,1294
12128156,1609,2622
12128157,1353,1522
12128158,2630,742
12128159,1880,2336
12128160,1182,5811
12128162,947,3346
12128164,4309,692
12128174,15,19
12128175,44,12
12128188,1298,918
12128193,330,922
12128194,573,445
12128195,891,188
12128196,907,449
12128197,810,180
12128198,1534,577
12128199,919,542
12128200,362,1664
12128201,838,550
12128202,454,1800
12128203,1260,854
12128204,1382,170
12128205,740,399
12128233,18,36
12128235,27,48
12129433,63,61
12129511,34,68
12129512,43,28
12129572,15,134
12129775,38,9
12129962,22,72
12130100,18,225
12130285,155,114
12130286,13,51
12130295,72,120
12130312,6,57
12130517,55,57
12130694,56,15
12130745,54,89
12130846,76,14
12131283,31,22
12131367,1394,629
12131368,410,1021
12131369,1714,436
12131372,1024,408
12131374,668,1294
12131375,828,537
12131376,335,1201
12131377,424,1209
12131380,1082,1840
12131381,491,1199
12131382,828,1925
12131383,1564,1540
12131384,829,2337
12131385,3758,257
12131387,802,3722
12131388,2501,1531
12131389,1487,1004
12131900,0,1
12132112,34,66
12132143,64,25
12132330,94,95
12132843,91,32
12132977,57,7
12132980,76,30
12133014,37,72
12133050,27,121
12133077,14,8
12133120,124,66
12133123,11,50
12133222,85,26
12133333,35,11
12133334,53,119
12133380,17,34
12133472,22,21
12133473,70,20
12133474,28,41
12133492,36,31
12133494,25,40
12133618,28,23
12133620,96,81
12133621,88,23
12133660,89,119
12133733,18,9
12133747,70,19
12133754,78,23
12133783,13,39
12133812,73,29
12133858,20,35
12133859,29,205
12133883,56,16
12133890,94,32
12133925,36,29
12133995,7,27
12133999,215,952
12134013,23,43
12134027,8,30
12134050,15,72
12134074,49,6
12134079,29,20
12134089,42,6
12134145,12,25
12134148,16,60
12134176,28,80
12134184,15,46
12134185,10,21
12134259,36,54
12134822,39,8
12134836,2109,597
12134969,12,50
12134979,25,57
12135723,26,11
12135730,21,70
12135731,79,46
12135732,16,78
12135765,17,34
12135805,26,12
12135994,14,23
12136045,21,23
12136046,52,50
12136047,32,12
12136081,61,32
12136160,33,70
12136161,60,27
12136163,37,82
12136164,32,12
12136168,37,66
12136170,34,65
12136173,66,81
12136174,81,32
12136175,51,29
12136176,29,161
12136177,99,42
12136178,14,37
12136247,18,39
12136248,30,14
12136249,50,9
12136253,23,86
12136259,63,28
12136262,23,15
12136268,37,46
12136269,38,127
12136281,103,20
12136282,40,25
12136283,71,26
12136284,14,46
12136303,15,36
12136304,68,20
12136362,75,40
12136363,64,78
12136396,11,51
12136397,13,34
12136410,74,19
12136441,53,101
12136449,15,69
12136494,37,30
12136495,232,103
12136509,101,75
12136533,99,36
12136534,159,99
12136553,48,87
12136674,47,58
12136692,47,165
12136745,138,29
12136746,88,27
12136758,60,78
12136772,57,115
12136778,87,34
12136837,161,68
12136860,148,41
12136869,114,27
12136898,28,56
12136947,55,61
12136950,18,100
12136959,86,127
12136961,79,31
12137032,44,84
12137039,26,100
12137082,63,20
12137107,99,121
12137108,106,59
12137128,151,74
12137146,44,33
12137174,105,30
12137175,51,90
12137176,25,83
12137290,37,72
12137318,81,29
12137375,132,29
12137378,13,65
12137407,59,100
12137408,69,96
12137539,26,107
12137559,162,37
12137563,47,102
12137587,48,69
12137706,21,86
12137707,92,24
12137743,25,125
12138398,47,27
12138514,44,8
12138547,65,22
12139257,25,62
12139398,96,34
12139447,52,41
12139472,159,32
12139478,37,109
12139480,107,40
12139484,46,35
12139485,32,92
12139488,61,55
12139496,128,33
12139497,26,134
12139498,21,100
12139540,45,53
12139549,41,102
12139552,19,65
12139555,24,32
12139619,0,0
12139620,0,0
12139622,0,0
12139625,0,0
12139626,11,30
12139627,43,37
12139634,0,0
12139671,43,50
12139698,80,29
12139699,36,115
12139738,51,71
12139747,50,84
12139748,40,42
12139759,14,67
12139884,98,128
12140204,65,47
12140207,163,73
12140221,208,121
12140364,48,165
12140446,50,164
12140777,49,16
12141335,132,207
12109834,695,161
12109839,689,133
12109840,95,33
12109841,509,269
12109842,726,78
12109847,117,33
12109851,410,712
12109858,312,1177
12109859,168,938
12109865,1067,321
12109872,348,900
12109878,1037,650
12109894,543,144
12109896,617,253
12109899,608,285
12109935,2012,710
12109936,2676,277
12109937,1739,2020
12109938,2171,227
12109941,1597,2328
12109942,3007,513
12109944,1779,2496
12109945,2529,1959
12109946,4610,864
12109947,1090,3649
12109948,2693,274
12109951,711,2063
12109952,1098,3366
12109953,1231,2002
12109955,1013,4105
12109956,2452,570
12109957,1058,2539
12109958,380,2717
12109962,231,2771
12109963,205,3388
12109964,2844,662
12109965,379,2657
12109966,959,1306
12109967,2749,296
12109969,2719,1005
12109971,3044,1145
12109972,444,5210
12109978,2909,549
12109979,334,3950
12109980,276,104
12109981,1364,2517
12109982,5893,553
12109983,199,1342
12109984,1245,198
12109985,1254,382
12110019,851,64
12110020,281,1930
12110021,408,1378
12110022,1195,127
12110023,1153,764
12110024,1981,508
12110025,754,674
12110026,220,942
12110029,236,1248
12110030,1782,247
12110032,170,1486
12110034,1035,1188
12110036,285,1166
12110040,173,1219
12110042,1338,401
12110043,330,1208
12110044,412,1589
12110046,1132,213
12110047,1259,246
12110048,234,1525
12110049,216,2008
12110050,360,1246
12110052,590,844
12110054,1120,115
12110055,1137,1384
12110061,1347,449
12110069,937,226
12110071,764,1022
12110072,2018,292
12125049,47,11
12125051,27,67
12125052,62,24
12125057,6,67
12127728,11,22
12127730,56,5
12127766,27,13
12127768,17,36
12127791,41,148
12128053,19,45
12128054,37,33
12128149,976,4122
12128154,4318,574
12128157,1353,1522
12128159,1880,2336
12128175,44,12
12128193,330,922
12128202,454,1800
12128203,1260,854
12128205,740,399
12128233,18,36
12128235,27,48
12129512,43,28
12129962,22,72
12130100,18,225
12130295,72,120
12131382,828,1925
12131383,1564,1540
12136495,232,103
12136534,159,99
12136692,47,165
12136837,161,68
12136947,55,61
12136950,18,100
12136959,86,127
12136961,79,31
12137039,26,100
12137082,63,20
12137107,99,121
12137108,106,59
12137146,44,33
12137175,51,90
12137176,25,83
12137290,37,72
12137318,81,29
12137375,132,29
12137378,13,65
12137407,59,100
12137408,69,96
12137539,26,107
12137559,162,37
12137563,47,102
12137587,48,69
12137706,21,86
12137707,92,24
12137743,25,125
12138398,47,27
12138514,44,8
12138547,65,22
12139257,25,62
12139398,96,34
12139447,52,41
12139472,159,32
12139478,37,109
12139480,107,40
12139484,46,35
12139485,32,92
12139488,61,55
12139496,128,33
12139497,26,134
12139498,21,100
12139540,45,53
12139549,41,102
12139552,19,65
12139555,24,32
12139626,11,30
12139627,43,37
12139671,43,50
12139698,80,29
12139699,36,115
12139738,51,71
12139747,50,84
12139748,40,42
12139759,14,67
12139884,98,128
12139937,41,92
12140204,65,47
12140207,163,73
12140208,141,235
12140221,208,121
12140235,149,150
12140363,237,77
12140364,48,165
12140443,60,42
12140446,50,164
12140483,300,109
12140515,40,239
12140538,23,73
12140563,190,36
12140581,131,35
12140633,55,56
12140693,40,105
12140696,165,46
12140777,49,16
12140882,49,67
12141158,47,35
12141335,132,207
12141743,48,22
12141787,2931,585
12141826,36,93
12142269,115,67
12142285,99,75
12142888,2,3
12142890,1,1
12142891,1,1
12142892,1,1
12142893,2,1
12142894,0,3
12142895,2,1
12142896,2,0
12142897,2,0
12142898,3,2
12142901,0,2
12142902,2,4
12142903,0,7
12142904,1,1
12142905,3,3
12142906,1,2
12142907,1,2
12142908,1,2
12142944,2,1
12142945,1,1
12143202,54,71
12143205,34,121
12143282,69,104
12143285,0,0
12143286,2,0
12143287,3,0
12143288,0,1
12143289,1,1
12143290,6,11
12143291,2,6
12143292,0,0
12143293,1,0
12143294,0,2
12143295,0,0
12143296,0,0
12143297,0,1
12143298,0,0
12143299,2,1
12143300,2,6
12143301,0,0
12143302,1,1
12143303,0,0
12143304,0,0
12143305,0,1
12143306,2,0
12143307,1,0
12143308,1,2
12143309,0,1
12143310,0,1
12143311,0,1
12143312,0,0
12143313,0,1
12143314,2,1
12143315,0,1
12143316,0,1
12143333,110,44
12143336,31,92
12143337,68,96
12143405,76,72
12143406,36,89
12143436,102,30
12143553,0,0
12143554,3,2
12143555,3,1
12143556,7,4
12143557,3,1
12143558,2,4
12143559,2,0
12143560,1,1
12143561,1,2
12143562,6,3
12143563,0,1
12143564,1,2
12143565,2,0
12143566,1,2
12143567,2,0
12143568,2,2
12143576,97,48
12143578,0,3
12143579,1,0
12143580,2,2
12143581,1,1
12143582,1,1
12143583,2,0
12143584,0,2
12143585,1,0
12143586,2,0
12143587,1,1
12143588,0,1
12143589,0,1
12143590,1,1
12143591,1,0
12143592,1,0
12143593,1,0
12143709,88,130
12143776,55,132
12144031,3,0
12144032,1,1
12144033,0,3
12144034,2,2
12144035,0,1
12144036,1,0
12144037,4,2
12144038,0,2
12144039,2,2
12144040,1,0
12144041,1,1
12144042,3,1
12144043,2,3
12144044,0,2
12144045,4,0
12144046,2,1
12144047,0,0
12144048,0,2
12144049,1,2
12144050,1,5
12144051,0,1
12144052,1,4
12144053,2,0
12144054,1,4
12144055,2,0
12144056,7,7
12144057,9,3
12144058,9,5
12144059,3,8
12144060,7,8
12144061,13,21
12144062,2,5
12144063,1,6
12144064,10,2
12144065,2,4
12144066,0,2
12144067,4,2
12144068,1,2
12144069,1,3
12144070,6,3
12144071,0,2
12144072,0,0
12144073,24,65
12144074,1,0
12144075,0,1
12144077,3,4
12144078,2,2
12144079,1,5
12144080,3,1
12144081,11,62
12144082,2,0
12144083,2,5
12144084,1,3
12144085,1,10
12144086,0,1
12144087,2,4
12144088,11,76
12144089,7,0
12144090,0,0
12144091,4,0
12144092,3,3
12144093,0,5
12144094,0,1
12144095,11,61
12144096,3,1
12144097,1,1
12144098,2,1
12144099,1,0
12144100,4,1
12144101,1,2
12144102,2,1
12144103,6,34
12144104,5,4
12144105,1,0
12144106,0,2
12144107,1,2
12144108,5,1
12144109,2,0
12144110,0,3
12144111,2,3
12144112,4,2
12144113,2,2
12144114,13,37
12144115,5,1
12144116,5,1
12144117,0,3
12144122,7,3
12144123,2,3
12144124,4,3
12144125,0,2
12144126,3,1
12144127,1,1
12144128,2,3
12144129,3,4
12144130,2,1
12144135,0,3
12144136,0,4
12144137,17,1
12144138,1,4
12144139,10,1
12144140,4,3
12144141,5,3
12144142,5,1
12144143,0,6
12144144,13,3
12144145,6,2
12144147,1,1
12144148,4,0
12144149,1,5
12144150,5,9
12144176,7,6
12144177,0,5
12144178,1,0
12144180,2,0
12144181,2,2
12144182,0,2
12144183,9,4
12144184,0,3
12144185,3,5
12144186,10,6
12144187,1,8
12144188,1,0
12144190,3,3
12144191,7,4
12144203,11,2
12144207,10,28
12144209,21,19
12144210,29,8
12144211,25,21
12144212,10,32
12144215,5,21
12144216,42,16
12144218,3,2
12144219,0,3
12144220,4,4
12144225,5,0
12144227,1,1
12144228,1,2
12144232,1,2
12144233,2,2
12144236,3,1
12144237,3,2
12144239,7,4
12144240,2,4
12144242,2,5
12144243,2,1
12144244,2,2
12144245,3,2
12144246,2,4
12144247,3,4
12144257,6,2
12144258,3,2
12144259,4,5
12144260,3,2
12144261,2,0
12144262,2,0
12144263,2,8
12144264,7,3
12144265,6,6
12144266,1,1
12144267,6,3
12144268,0,0
12144269,3,0
12144270,5,1
12144271,8,4
12144272,3,2
12144273,1,2
12144274,2,2
12144275,1,1
12144276,1,1
12144277,0,0
12144278,0,4
12144279,3,6
12144280,1,9
12144281,0,2
12144282,3,2
12144283,0,1
12144284,2,1
12144285,1,0
12144286,0,0
12144287,0,2
12144288,2,3
12144289,2,2
12144290,3,1
12144291,0,2
12144292,1,4
12144293,2,0
12144294,1,6
12144295,1,6
12144296,1,1
12144297,4,1
12144298,4,3
12144299,2,1
12144300,1,4
12144301,0,1
12144302,0,2
12144303,3,1
12144304,6,3
12144305,2,7
12144306,2,2
12144307,3,1
12144309,3,2
12144310,2,1
12144311,1,1
12144315,82,16
12144316,167,46
12144317,44,178
12144318,19,97
12144319,118,116
12144324,25,86
12144325,194,48
12144329,118,21
12144335,160,153
12144336,157,54
12144357,2,13
12144358,14,5
12144359,13,20
12144360,4,2
12144361,3,3
12144362,3,1
12144363,9,6
12144364,16,9
12144365,13,7
12144366,6,4
12144367,10,12
12144368,20,12
12144369,4,1
12144370,3,0
12144371,7,8
12144372,5,5
12144373,5,17
12144374,5,5
12144375,0,3
12144376,5,7
12144377,14,4
12144378,2,1
12144380,1,21
12144381,2,4
12144382,6,10
12144403,15,4
12144405,7,1
12144410,0,1
12144429,6,3
12144435,0,3
12144436,3,2
12144437,1,3
12144438,3,2
12144439,3,2
12144440,1,2
12144441,5,0
12144442,2,2
12144443,1,4
12144444,3,1
12144445,1,4
12144446,1,0
12144447,4,2
12144448,5,0
12144449,3,1
12144450,2,2
12144451,0,3
12144452,2,1
12144453,2,4
12144454,3,3
12144455,0,3
12144456,6,2
12144457,1,7
12144458,4,3
12144459,0,1
12144460,2,1
12144461,3,2
12144462,3,0
12144463,2,3
12144466,3,3
12144467,0,0
12144468,2,6
12144469,3,3
12144470,2,1
12144471,0,0
12144472,4,0
12144473,1,3
12144475,0,0
12144479,1,2
12144480,0,3
12144481,4,0
12144482,4,4
12144483,4,0
12144484,2,2
12144485,2,0
12144486,1,3
12144487,0,2
12144488,2,3
12144489,4,1
12144490,2,1
12144491,2,0
12144492,5,2
12144493,2,0
12144494,1,1
12144495,143,52
12144520,0,0
12144535,156,55
12144536,146,90
12144537,48,256
12144538,153,26
12144547,181,37
12144548,0,0
12144657,0,0
12144674,0,3
12144830,3,0
12144831,4,1
12144832,1,0
12144833,0,0
12144835,0,0
12144836,6,1
12144838,1,1
12144839,0,1
12144840,1,0
12144841,1,1
12144842,0,1
12144844,0,4
12144848,4,4
12144849,1,4
12144850,5,0
12144851,0,2
12144852,4,1
12144853,1,5
12144854,1,3
12144855,4,0
12144856,4,1
12144857,5,0
12144858,2,2
12144859,2,0
12144860,4,4
12144861,3,1
12144862,4,0
12144863,3,1
12144989,1,0
12144996,0,0
12145002,1,0
12145006,0,0
12145014,1,0
12145016,0,4
12145018,4,0
12145024,1,1
12145292,19,56
12145293,124,49
12145297,94,11
12145322,0,0
12145533,0,0
12145567,0,0
12146045,30,15
12146165,0,0
12147195,1,0
12109834,626,90
12109838,602,266
12109839,1334,254
12109840,174,54
12109841,784,296
12109842,594,106
12109847,4,2
12109859,26,144
12109865,1016,306
12109872,684,1796
12109899,422,442
12109936,2754,270
12109937,2168,2494
12109938,1600,100
12109940,2828,806
12109941,3046,2652
12109944,1062,3202
12109945,368,2180
12109947,1834,2428
12109948,304,328
12109949,616,7764
12109950,3212,54
12109955,1068,7812
12109957,1402,3224
12109960,30,3758
12109963,142,5562
12109968,714,6306
12109970,1624,7726
12109973,8366,428
12109975,3816,262
12109978,4918,218
12109979,426,3594
12109980,398,152
12109981,1380,680
12109982,8156,796
12109983,264,660
12109984,904,152
12109985,422,338
12110027,192,1852
12110028,2390,714
12110030,3188,434
12110031,3114,1028
12110032,10,1110
12110034,2000,1590
12110036,74,80
12110042,1888,764
12110044,150,694
12110047,948,114
12110048,190,986
12110049,196,3274
12110050,326,312
12110052,118,490
12110055,1922,1664
12110061,10,622
12110067,1936,1150
12110068,2426,3296
12110070,3200,690
12110073,328,3448
12125049,58,12
12125051,16,70
12125052,28,8
12125057,6,8
12128175,82,0
12139759,20,76
12139937,20,114
12140208,270,384
12140221,410,116
12140235,102,56
12140363,158,54
12140443,2,62
12140446,90,272
12140483,132,30
12140515,42,326
12140538,12,30
12140563,364,60
12140581,58,48
12140633,80,46
12140693,70,60
12140696,34,84
12140777,44,18
12140882,88,92
12141158,30,26
12141743,62,42
12141787,4830,926
12141826,42,124
12142269,90,18
12142285,38,118
12142888,0,0
12142890,0,0
12142891,0,0
12142892,0,0
12142893,0,0
12142894,0,0
12142895,0,0
12142896,0,0
12142897,2,0
12142898,0,0
12142901,0,0
12142902,0,6
12142903,0,6
12142904,0,0
12142905,0,0
12142906,0,2
12142907,0,2
12142908,0,2
12142944,2,0
12142945,0,0
12143202,80,80
12143205,62,206
12143282,120,66
12143285,0,0
12143286,2,0
12143287,4,0
12143288,0,0
12143289,0,0
12143290,8,0
12143291,2,0
12143292,0,0
12143293,0,0
12143294,0,2
12143295,0,0
12143296,0,0
12143297,0,0
12143298,0,0
12143299,2,0
12143300,2,0
12143301,0,0
12143302,0,0
12143303,0,0
12143304,0,0
12143305,0,0
12143306,0,0
12143307,0,0
12143308,0,2
12143309,0,0
12143310,0,0
12143311,0,0
12143312,0,0
12143313,0,0
12143314,2,0
12143315,0,0
12143316,0,0
12143333,16,20
12143336,12,124
12143337,0,72
12143405,136,40
12143406,20,84
12143436,106,20
12143553,0,0
12143554,0,0
12143555,0,0
12143556,8,6
12143557,4,0
12143558,0,2
12143559,0,0
12143560,0,0
12143561,0,2
12143562,10,0
12143563,0,0
12143564,0,0
12143565,2,0
12143566,0,0
12143567,0,0
12143568,0,2
12143576,110,30
12143578,0,0
12143579,0,0
12143580,2,0
12143581,0,0
12143582,0,0
12143583,0,0
12143584,0,0
12143585,0,0
12143586,0,0
12143587,0,0
12143588,0,0
12143589,0,0
12143590,0,0
12143591,0,0
12143592,0,0
12143593,0,0
12143709,110,68
12143776,86,226
12143912,118,70
12143962,152,36
12144031,4,0
12144032,0,0
12144033,0,4
12144034,0,0
12144035,0,0
12144036,0,0
12144037,6,2
12144038,0,2
12144039,2,2
12144040,0,0
12144041,0,0
12144042,2,0
12144043,2,2
12144044,0,2
12144045,2,0
12144046,0,0
12144047,0,0
12144048,0,2
12144049,0,2
12144050,0,0
12144051,0,0
12144052,0,0
12144053,0,0
12144054,0,0
12144055,0,0
12144056,2,4
12144057,12,0
12144058,0,6
12144059,0,6
12144060,4,14
12144061,14,22
12144062,2,0
12144063,0,2
12144064,14,2
12144065,0,0
12144066,0,0
12144067,0,2
12144068,0,2
12144069,0,4
12144070,2,4
12144071,0,0
12144072,0,0
12144073,46,42
12144074,0,0
12144075,0,0
12144076,12,24
12144077,2,0
12144078,2,2
12144079,0,4
12144080,4,0
12144081,18,36
12144082,0,0
12144083,2,8
12144084,0,0
12144085,0,12
12144086,0,0
12144087,2,4
12144088,14,82
12144089,12,0
12144090,0,0
12144091,2,0
12144092,4,4
12144093,0,2
12144094,0,0
12144095,14,2
12144096,0,0
12144097,0,0
12144098,0,0
12144099,0,0
12144100,4,0
12144101,0,2
12144102,0,0
12144103,2,18
12144104,2,0
12144105,0,0
12144106,0,0
12144107,0,2
12144108,8,0
12144109,0,0
12144110,0,0
12144111,0,4
12144112,4,0
12144113,0,0
12144114,24,32
12144115,8,0
12144116,0,0
12144117,0,0
12144122,4,4
12144123,2,2
12144124,6,0
12144125,0,2
12144126,4,0
12144127,0,0
12144128,0,4
12144129,0,6
12144130,0,0
12144135,0,0
12144136,0,0
12144137,0,0
12144138,0,6
12144139,16,0
12144140,4,0
12144141,8,4
12144142,0,0
12144143,0,8
12144144,14,2
12144145,6,2
12144146,0,2
12144147,0,0
12144148,6,0
12144149,0,6
12144150,6,4
12144176,12,0
12144177,0,4
12144178,0,0
12144179,4,0
12144180,2,0
12144181,2,0
12144182,0,0
12144183,12,4
12144184,0,0
12144185,0,0
12144186,16,10
12144187,0,12
12144188,0,0
12144189,0,6
12144190,0,4
12144191,10,0
12144201,16,58
12144202,6,16
12144203,12,2
12144204,2,72
12144205,8,72
12144206,4,4
12144207,2,18
12144208,0,4
12144209,0,4
12144210,30,10
12144211,24,2
12144212,10,40
12144213,14,2
12144214,8,56
12144215,0,6
12144216,58,10
12144217,4,0
12144218,4,0
12144219,0,4
12144220,4,6
12144221,4,2
12144222,0,4
12144223,2,6
12144224,0,2
12144225,4,0
12144226,0,0
12144227,0,0
12144228,0,0
12144229,2,2
12144230,0,0
12144231,0,4
12144232,0,2
12144233,0,0
12144234,6,0
12144235,0,2
12144236,2,0
12144237,0,0
12144238,2,8
12144239,8,6
12144240,0,0
12144241,4,2
12144242,2,2
12144243,0,0
12144244,0,2
12144245,0,2
12144246,0,0
12144247,0,2
12144248,0,4
12144257,8,2
12144258,2,0
12144259,2,8
12144260,4,2
12144261,0,0
12144262,2,0
12144263,2,12
12144264,8,4
12144265,4,2
12144266,0,0
12144267,10,4
12144268,0,0
12144269,0,0
12144270,8,0
12144271,12,2
12144272,2,2
12144273,0,2
12144274,2,2
12144275,0,0
12144276,0,0
12144277,0,0
12144278,0,2
12144279,4,8
12144280,0,12
12144281,0,0
12144282,2,2
12144283,0,0
12144284,0,0
12144285,0,0
12144286,0,0
12144287,0,2
12144288,0,2
12144289,0,0
12144290,4,0
12144291,0,0
12144292,0,6
12144293,2,0
12144294,0,2
12144295,0,6
12144296,0,0
12144297,2,0
12144298,4,0
12144299,2,0
12144300,0,2
12144301,0,0
12144302,0,0
12144303,4,0
12144304,4,2
12144305,0,12
12144306,2,0
12144307,0,0
12144309,2,2
12144310,2,0
12144311,0,0
12144315,6,0
12144316,116,16
12144317,52,40
12144318,32,96
12144319,24,30
12144324,10,16
12144325,264,14
12144329,124,24
12144332,132,68
12144335,26,126
12144336,166,14
12144337,310,240
12144350,86,48
12144357,0,14
12144358,4,2
12144359,24,16
12144360,4,2
12144361,0,0
12144362,0,0
12144363,4,2
12144364,6,10
12144365,18,6
12144366,8,4
12144367,12,12
12144368,16,18
12144369,0,0
12144370,2,0
12144371,2,8
12144372,2,2
12144373,4,32
12144374,0,2
12144375,0,4
12144376,2,4
12144377,4,0
12144378,2,0
12144380,0,4
12144381,0,4
12144382,6,10
12144386,50,28
12144400,0,4
12144401,0,10
12144402,20,2
12144403,4,8
12144404,0,0
12144405,2,0
12144406,2,0
12144407,6,0
12144408,4,0
12144409,2,4
12144410,0,0
12144411,16,0
12144412,2,0
12144413,2,2
12144414,0,2
12144415,2,10
12144416,2,0
12144417,0,0
12144418,4,0
12144419,4,6
12144420,0,6
12144421,2,0
12144422,0,0
12144423,20,0
12144424,6,14
12144425,0,0
12144426,8,2
12144427,2,16
12144428,0,4
12144429,2,4
12144430,2,2
12144431,2,2
12144433,14,88
12144435,0,4
12144436,4,2
12144437,0,2
12144438,2,2
12144439,4,2
12144440,0,2
12144441,8,0
12144442,2,2
12144443,0,6
12144444,2,0
12144445,0,4
12144446,0,0
12144447,0,0
12144448,0,0
12144449,0,0
12144450,2,2
12144451,0,0
12144452,0,0
12144453,0,0
12144454,2,4
12144455,0,0
12144456,10,0
12144457,0,10
12144458,2,2
12144459,0,0
12144460,2,0
12144461,4,0
12144462,2,0
12144463,2,0
12144464,2,0
12144465,0,0
12144466,2,4
12144467,0,0
12144468,2,8
12144469,2,2
12144470,0,0
12144471,0,0
12144472,6,0
12144473,0,0
12144475,0,0
12144479,0,0
12144480,0,4
12144481,0,0
12144482,4,4
12144483,2,0
12144484,0,2
12144485,2,0
12144486,0,0
12144487,0,2
12144488,0,0
12144489,6,0
12144490,2,0
12144491,2,0
12144492,4,0
12144493,2,0
12144494,0,0
12144495,226,62
12144508,50,352
12144520,0,0
12144535,52,62
12144536,102,178
12144537,32,218
12144538,270,6
12144547,264,16
12144548,0,0
12144561,32,82
12144562,138,208
12144654,50,274
12144655,0,0
12144656,184,28
12144657,0,0
12144659,240,72
12144674,0,4
12144830,0,0
12144831,2,0
12144832,0,0
12144833,0,0
12144834,0,0
12144835,0,0
12144836,0,0
12144837,0,0
12144838,0,0
12144839,0,0
12144840,0,0
12144841,0,0
12144842,0,0
12144843,0,0
12144844,0,0
12144845,0,2
12144848,0,6
12144849,0,4
12144850,6,0
12144851,0,0
12144852,0,0
12144853,0,4
12144854,0,4
12144855,6,0
12144856,2,0
12144857,0,0
12144858,0,2
12144859,0,0
12144860,6,6
12144861,0,0
12144862,0,0
12144863,4,0
12144986,0,0
12144987,0,0
12144988,0,0
12144989,0,0
12144990,0,0
12144991,0,0
12144992,0,0
12144993,4,0
12144994,0,0
12144995,0,0
12144996,0,0
12144997,2,4
12144998,0,0
12144999,0,0
12145000,4,0
12145001,0,0
12145002,0,0
12145003,0,0
12145004,0,4
12145005,0,0
12145006,0,0
12145007,4,0
12145008,0,0
12145009,0,0
12145010,2,0
12145011,0,0
12145012,0,0
12145013,6,0
12145014,0,0
12145015,0,0
12145016,0,0
12145017,0,6
12145018,2,0
12145019,0,0
12145020,0,0
12145021,0,0
12145022,0,2
12145023,0,0
12145024,0,0
12145025,4,0
12145026,0,2
12145286,86,38
12145287,6,78
12145288,8,212
12145289,2,30
12145290,36,12
12145291,38,86
12145292,2,36
12145293,110,84
12145294,66,152
12145295,28,58
12145296,172,4
12145297,178,8
12145298,0,0
12145299,2,2
12145300,0,0
12145301,0,0
12145302,4,0
12145303,2,0
12145304,0,0
12145305,0,0
12145306,0,0
12145307,0,0
12145308,0,0
12145309,0,0
12145310,0,0
12145311,0,0
12145312,0,0
12145313,0,0
12145314,2,0
12145315,0,0
12145316,0,0
12145317,0,0
12145318,0,0
12145319,0,0
12145320,4,0
12145321,0,0
12145322,0,0
12145385,288,54
12145386,142,162
12145387,134,68
12145388,466,32
12145389,12,16
12145390,216,104
12145393,92,88
12145394,156,74
12145395,0,0
12145396,0,0
12145397,0,2
