match_id,current_score,display_score,period_1,period_2,period_3,period_4,period_5,period_1_tie_break,period_2_tie_break,period_3_tie_break,period_4_tie_break,period_5_tie_break,normal_time
12120467,2,3,6,7,,,,,,,,,
12121244,2,3,7,3,14,,,,,,,,
12121177,3,3,6,7,,,,,,,,,
12121124,0,0,6,3,,,,,,,,,
12121310,0,1,1,4,,,,,,,,,
12122124,0,1,1,1,,,,,,,,,
12087920,1,1,5,5,,,,,,,,,
12121222,,,,,,,,,,,,,
12120609,2,2,7,7,,,,,,,,,
12121237,,,,,,,,,,,,,
12120739,2,2,3,6,4,,,,,,,,
12120470,0,1,5,2,,,,,,,,,
12114975,1,0,3,3,,,,,,,,,
12121301,2,3,6,7,,,,,,,,,
12088077,1,1,6,3,7,,,,,4,,,
12121720,2,3,7,7,,,,,,,,,
12121180,2,3,2,7,10,,,,,,,,
12121200,3,3,7,6,11,,,,,,,,
12121047,0,1,5,5,,,,,,,,,
12121030,2,2,7,6,,,,,,,,,
12121190,3,3,7,7,12,,,,,,,,
12121076,2,2,7,7,,,,,,,,,
12120998,2,3,6,7,,,,,,,,,
12121440,3,2,6,7,,,,,,,,,
12121249,0,0,0,6,,,,,,,,,
12123806,3,3,7,7,,,,,,,,,
12121230,1,0,4,4,,,,,,,,,
12121087,3,3,6,7,,,,,,,,,
12121012,3,2,7,6,,,,,,,,,
12120767,1,2,6,4,3,,,,,,,,
12121185,,,,,,,,,,,,,
12121364,1,0,4,4,,,,,,,,,
12121077,2,2,7,7,,,,,,,,,
12121331,0,0,0,4,,,,,,,,,
12121412,1,0,0,3,,,,,,,,,
12121073,3,2,5,6,10,,,,,,,,
12087946,3,3,8,8,,,,8,8,,,,
12119356,3,3,7,7,,,,,,,,,
12121366,1,1,1,3,,,,,,,,,
12121431,0,1,2,3,,,,,,,,,
12121042,0,1,1,1,,,,,,,,,
12121248,0,1,4,3,,,,,,,,,
12120445,1,1,0,4,,,,,,,,,
12121181,0,0,1,0,,,,,,,,,
12121712,2,2,7,7,,,,,,,,,
12113770,0,0,2,4,,,,,,,,,
12121333,,,,,,,,,,,,,
12121189,3,3,4,6,11,,,,,,,,
12115380,2,3,6,7,,,,,,,,,
12121734,0,0,2,1,,,,,,,,,
12121243,0,1,2,3,,,,,,,,,
12121818,,,,,,,,,,,,,
12121088,2,3,6,7,,,,,,,,,
12121125,2,2,7,7,,,,,,,,,
12121439,3,3,6,7,,,,,,,,,
12121081,0,0,1,1,,,,,,,,,
12121701,3,2,6,6,,,,,,,,,
12116339,2,2,7,7,,,,9,,,,,
12121273,2,2,6,6,,,,,,,,,
12120744,0,1,1,4,,,,,,,,,
12121228,1,0,4,4,,,,,,,,,
12119917,3,3,6,8,,,,,,,,,
12121186,0,1,1,1,,,,,,,,,
12119954,2,3,7,6,,,,,,,,,
12116719,1,0,3,6,,,,,,,,,
12121235,2,2,6,6,,,,,,,,,
12121176,3,3,5,6,10,,,,,,,,
12121120,,,,,,,,,,,,,
12111692,2,3,6,8,,,,,,,,,
12121264,,,,,,,,,,,,,
12121227,3,3,6,2,11,,,,,,,,
12121344,1,0,0,1,,,,,,,,,
12121288,1,0,4,6,,,,,,,,,
12121000,2,3,7,6,,,,,,,,,
12121427,3,2,3,6,10,,,,,,,,
12121292,1,1,5,4,,,,,,,,,
12115547,0,0,4,4,,,,,,,,,
12121375,2,3,6,7,,,,,,,,,
12121074,1,1,2,1,,,,,,,,,
12121430,3,2,6,6,,,,,,,,,
12088021,0,1,3,3,,,,,,,,,
12121381,1,1,3,2,,,,,,,,,
12120465,2,2,6,7,,,,,,,,,
12121304,1,0,1,0,,,,,,,,,
12087922,1,2,7,3,4,,,,,,,,
12121084,2,2,6,7,11,,,,,,,,
12088019,2,2,6,5,5,,,,,,,,
12121216,2,3,7,6,,,,,,,,,
12121009,1,0,0,3,,,,,,,,,
12121710,3,2,6,6,,,,,,,,,
12121233,,,,,,,,,,,,,
12121318,1,2,3,7,5,,,,,,,,
12121057,2,2,6,6,,,,,,,,,
12121241,,,,,,,,,,,,,
12121071,,,,,,,,,,,,,
12143170,,,,,,,,,,,,,
12121422,0,1,1,2,,,,,,,,,
12121070,1,1,5,3,,,,,,,,,
12121044,0,1,0,1,,,,,,,,,
12121201,1,1,2,7,9,,,,,,,,
12121110,1,1,1,2,,,,,,,,,
12120483,0,0,4,2,,,,,,,,,
12114926,2,1,6,1,6,,,,,4,,,
12118895,2,3,3,7,6,,,,8,,,,
12121269,2,3,7,7,,,,,,,,,
12121717,1,0,1,3,,,,,,,,,
12115413,2,2,7,6,,,,,,,,,
12143169,,,,4,,,,,,,,,
12121387,1,2,7,4,6,,,,,,,,
12121428,1,0,6,5,,,,,,,,,
12117459,2,2,7,6,,,,,,,,,
12121013,3,3,6,7,,,,,,,,,
12114877,0,1,6,5,,,,4,,,,,
12122766,1,0,1,3,,,,,,,,,
12121234,2,3,6,7,,,,,,,,,
12121319,3,3,6,3,11,,,,,,,,
12121379,0,1,3,5,,,,,,,,,
12121419,0,1,0,1,,,,,,,,,
12121365,2,2,7,7,,,,,,,,,
12121314,2,3,6,6,,,,,,,,,
12121308,2,1,2,7,10,,,,,,,,
12117901,1,2,7,4,3,,,,,,,,
12120468,0,0,2,2,,,,,,,,,
12122138,2,2,7,7,,,,,,,,,
12121098,0,1,0,2,,,,,,,,,
12119930,2,3,7,7,7,,,,4,,,,
12121058,1,0,1,1,,,,,,,,,
12088026,1,2,5,7,3,,,,,,,,
12121239,0,0,0,6,,,,,,,,,
12122136,1,1,4,1,,,,,,,,,
12121336,1,1,0,4,,,,,,,,,
12117623,2,1,3,6,4,,,,,,,,
12143172,0,1,2,2,,,,,,,,,
12121587,2,2,4,7,5,,,,,,,,
12117464,2,2,8,7,,,,,,,,,
12121293,0,0,4,1,,,,,,,,,
12121329,,,,,,,,,,,,,
12116318,0,1,6,5,,,,5,,,,,
12121352,1,0,2,1,,,,,,,,,
12087276,2,3,7,7,,,,8,,,,,
12087284,3,3,7,7,,,,,,,,,
12087304,3,3,6,7,,,,,7,,,,
12087308,2,2,6,8,,,,,8,,,,
12087313,2,3,6,6,7,,,,,,,,
12087317,0,1,0,3,,,,,,,,,
12087898,0,0,4,3,,,,,,,,,
12087920,0,0,5,4,,,,,,,,,
12087938,3,2,7,7,,,,,,,,,
12087945,2,3,3,7,6,,,,,,,,
12087950,3,2,5,6,8,,,,,,,,
12088017,0,0,5,4,,,,,,,,,
12088026,2,1,4,7,2,,,,,,,,
12088030,1,2,5,6,7,,,,,8,,,
12088052,2,2,6,6,,,,,,,,,
12088068,0,0,3,1,,,,,,,,,
12088076,2,3,1,7,7,,,,7,9,,,
12088077,1,2,6,2,7,,,,,5,,,
12088086,0,1,4,4,,,,,,,,,
12117901,1,2,6,4,3,,,,,,,,
12118435,3,2,2,6,6,,,,,,,,
12118510,0,0,6,3,,,,,,,,,
12118601,1,0,1,3,,,,,,,,,
12118602,1,1,3,6,1,,,,,,,,
12118818,1,1,1,4,,,,,,,,,
12118895,2,2,2,8,7,,,,8,,,,
12118939,2,3,7,8,,,,,8,,,,
12119028,3,2,5,7,6,,,,,,,,
12119277,3,3,7,7,,,,,,,,,
12119305,2,3,7,7,,,,9,8,,,,
12119356,2,3,6,6,,,,,,,,,
12119359,0,0,2,6,,,,,,,,,
12119796,2,2,7,2,2,,,,,,,,
12119917,3,3,7,8,,,,,,,,,
12119930,2,2,6,6,6,,,,5,,,,
12119931,2,3,6,3,7,,,,,,,,
12119953,1,0,4,2,,,,,,,,,
12119954,3,2,6,7,,,,,,,,,
12120358,1,0,1,1,,,,,,,,,
12120372,1,1,1,,,,,,,,,,
12120399,1,0,3,3,,,,,,,,,
12120445,1,1,1,5,,,,,,,,,
12120451,2,3,7,7,,,,,,,,,
12120452,1,1,4,4,,,,,,,,,
12120461,0,1,5,4,,,,,,,,,
12120462,0,1,4,1,,,,,,,,,
12120463,2,3,7,7,,,,,,,,,
12120464,3,2,6,6,,,,,,,,,
12120465,2,3,7,6,,,,,,,,,
12120466,0,1,6,3,,,,,,,,,
12120467,3,3,6,7,,,,,,,,,
12120468,1,1,2,3,,,,,,,,,
12120469,0,0,0,0,,,,,,,,,
12120470,0,1,5,2,,,,,,,,,
12120471,0,1,1,3,,,,,,,,,
12120472,3,2,6,7,,,,,,,,,
12120473,3,3,7,6,,,,,,,,,
12120474,0,1,4,3,,,,,,,,,
12120475,1,1,5,7,,,,,,,,,
12120483,0,0,3,1,,,,,,,,,
12120502,1,1,3,3,,,,,,,,,
12120591,1,1,6,4,,,,,,,,,
12120602,2,2,3,7,11,,,,,,,,
12120603,3,3,7,6,,,,,,,,,
12120604,1,0,1,2,,,,,,,,,
12120605,3,2,6,3,11,,,,,,,,
12120606,3,3,7,6,11,,,,,,,,
12120607,2,3,7,4,12,,,,,,,,
12120608,2,2,7,7,,,,,,,,,
12120609,3,2,7,6,,,,,,,,,
12120610,0,1,2,4,,,,,,,,,
12120611,1,1,3,6,14,,,,,,,,
12120612,1,1,4,2,,,,,,,,,
12120613,0,0,4,3,,,,,,,,,
12120614,0,1,2,0,,,,,,,,,
12120615,0,1,0,2,,,,,,,,,
12120616,2,2,7,5,10,,,,,,,,
12120617,1,2,6,4,8,,,,,,,,
12120739,2,2,3,7,4,,,,,,,,
12120744,1,1,1,3,,,,,,,,,
12120767,1,1,7,5,3,,,,,,,,
12120846,3,2,4,7,7,,,,,,,,
12120998,3,2,7,6,,,,,,,,,
12120999,1,0,2,1,,,,,,,,,
12121000,3,2,6,6,,,,,,,,,
12121001,1,0,5,3,,,,,,,,,
12121002,0,1,2,3,,,,,,,,,
12121003,0,0,1,1,,,,,,,,,
12121004,3,3,7,7,,,,,,,,,
12121005,3,2,2,6,13,,,,,,,,
12121006,0,1,2,2,,,,,,,,,
12121007,0,0,4,1,,,,,,,,,
12121008,0,1,3,2,,,,,,,,,
12121009,1,0,1,2,,,,,,,,,
12121010,2,2,7,7,,,,,,,,,
12121011,0,1,4,2,,,,,,,,,
12121012,2,3,6,7,,,,,,,,,
12121013,3,2,7,6,,,,,,,,,
12121014,2,2,7,1,6,,,,,,,,
12121015,0,1,2,3,,,,,,,,,
12121016,0,0,1,1,,,,,,,,,
12121017,3,3,7,6,,,,,,,,,
12121018,3,2,7,7,,,,,,,,,
12121019,3,2,6,6,,,,,,,,,
12121020,3,3,6,6,,,,,,,,,
12121021,2,3,6,8,,,,,,,,,
12121022,0,1,3,4,,,,,,,,,
12121023,2,3,7,7,,,,,,,,,
12121025,0,1,1,1,,,,,,,,,
12121026,3,3,6,7,,,,,,,,,
12121027,,,,,,,,,,,,,
12121028,1,0,1,0,,,,,,,,,
12121029,1,2,7,4,5,,,,,,,,
12121030,3,2,7,6,,,,,,,,,
12121036,2,2,6,6,,,,,,,,,
12121037,3,3,7,6,,,,,,,,,
12121038,2,3,7,7,,,,,,,,,
12121039,2,3,6,7,,,,,,,,,
12121040,3,3,6,6,,,,,,,,,
12121041,3,3,6,6,,,,,,,,,
12121042,0,1,1,1,,,,,,,,,
12121043,1,1,3,3,,,,,,,,,
12121044,0,0,1,2,,,,,,,,,
12121045,1,0,4,1,,,,,,,,,
12121046,1,1,5,1,,,,,,,,,
12121047,1,1,5,5,,,,,,,,,
12121048,1,1,1,4,,,,,,,,,
12121049,1,0,4,5,,,,,,,,,
12121050,3,2,7,6,,,,,,,,,
12121051,,,,,,,,,,,,,
12121052,2,2,8,7,,,,,,,,,
12121053,0,1,4,5,,,,,,,,,
12121054,1,0,3,3,,,,,,,,,
12121055,2,2,6,6,,,,,,,,,
12121056,3,2,6,6,,,,,,,,,
12121057,2,3,6,6,,,,,,,,,
12121058,1,0,1,2,,,,,,,,,
12121059,2,2,8,3,8,,,,,,,,
12121060,2,3,6,7,,,,,,,,,
12121061,1,0,4,4,,,,,,,,,
12121063,3,3,6,6,,,,,,,,,
12121064,0,0,3,4,,,,,,,,,
12121065,2,2,8,3,11,,,,,,,,
12121066,0,0,2,0,,,,,,,,,
12121067,0,1,2,4,,,,,,,,,
12121068,3,3,6,7,,,,,,,,,
12121069,2,3,1,6,10,,,,,,,,
12121070,1,0,5,2,,,,,,,,,
12121071,,,,,,,,,,,,,
12121072,0,1,0,2,,,,,,,,,
12121073,3,3,6,7,11,,,,,,,,
12121074,1,0,2,1,,,,,,,,,
12121075,2,2,7,4,11,,,,,,,,
12121076,3,3,6,7,,,,,,,,,
12121077,3,2,7,7,,,,,,,,,
12121078,1,1,6,2,,,,,,,,,
12121079,0,0,0,1,,,,,,,,,
12121080,,,,,,,,,,,,,
12121081,0,1,1,1,,,,,,,,,
12121082,1,0,2,2,,,,,,,,,
12121083,3,3,7,6,,,,,,,,,
12121084,2,3,7,6,12,,,,,,,,
12121085,2,3,0,8,10,,,,,,,,
12121086,3,3,7,6,,,,,,,,,
12121087,2,3,7,7,,,,,,,,,
12121088,2,3,7,6,,,,,,,,,
12121089,1,0,2,1,,,,,,,,,
12121090,2,3,7,6,,,,,,,,,
12121091,,,,,,,,,,,,,
12121092,3,2,7,7,,,,,,,,,
12121093,2,3,7,6,,,,,,,,,
12121094,1,1,6,1,8,,,,,,,,
12121095,,,,,,,,,,,,,
12121096,1,1,7,6,2,,,,,,,,
12121097,0,1,1,2,,,,,,,,,
12121098,1,0,1,2,,,,,,,,,
12121099,1,1,1,0,,,,,,,,,
12121100,3,3,6,6,,,,,,,,,
12121109,2,2,7,6,,,,,,,,,
12121110,1,0,1,2,,,,,,,,,
12121111,3,3,5,8,7,,,,8,,,,
12121118,0,0,7,4,,,,2,,,,,
12121119,2,1,6,6,2,,,,5,,,,
12121120,,,,,,,,,,,,,
12121121,1,1,2,0,,,,,,,,,
12121122,,,,,,,,,,,,,
12121123,1,0,3,5,,,,,,,,,
12121124,0,1,5,3,,,,,,,,,
12121125,2,3,6,7,,,,,,,,,
12121126,1,1,1,3,,,,,,,,,
12121127,3,3,6,7,,,,,,,,,
12121161,0,0,3,2,,,,,,,,,
12121172,0,1,5,3,,,,,,,,,
12121173,3,3,7,6,,,,,,,,,
12121174,2,3,6,6,,,,,,,,,
12121175,0,1,4,5,,,,,,,,,
12121176,3,3,6,7,10,,,,,,,,
12121177,2,3,7,7,,,,,,,,,
12121178,,,,,,,,,,,,,
12121179,3,2,7,6,,,,,,,,,
12121180,2,3,3,7,11,,,,,,,,
12121181,0,1,0,0,,,,,,,,,
12121182,2,3,6,6,,,,,,,,,
12121183,,,,,,,,,,,,,
12121184,3,3,7,7,,,,,,,,,
12121185,,,,,,,,,,,,,
12121186,0,0,2,1,,,,,,,,,
12121187,0,0,1,1,,,,,,,,,
12121188,,,,,,,,,,,,,
12121189,2,3,5,7,11,,,,,,,,
12121190,3,3,7,7,12,,,,,,,,
12121191,0,1,4,3,,,,,,,,,
12121192,2,2,7,7,,,,,,,,,
12121193,3,2,7,6,,,,,,,,,
12121194,2,3,6,7,,,,,,,,,
12121195,2,1,1,6,9,,,,,,,,
12121196,1,1,4,1,,,,,,,,,
12121197,2,2,6,6,,,,,,,,,
12121198,2,3,6,7,,,,,,,,,
12121199,1,1,3,3,,,,,,,,,
12121200,3,2,7,7,11,,,,,,,,
12121201,2,2,3,7,8,,,,,,,,
12121211,3,3,8,6,11,,,,,,,,
12121212,2,2,7,7,,,,,,,,,
12121213,1,1,1,0,,,,,,,,,
12121214,2,3,7,7,,,,,,,,,
12121215,0,0,6,3,,,,,,,,,
12121216,3,3,7,6,,,,,,,,,
12121217,,,,,,,,,,,,,
12121218,1,0,4,1,,,,,,,,,
12121219,1,1,3,1,,,,,,,,,
12121220,,,,,,,,,,,,,
12121221,2,2,4,8,10,,,,,,,,
12121222,,,,,,,,,,,,,
12121223,3,2,4,7,10,,,,,,,,
12121224,,,,,,,,,,,,,
12121225,,,,,,,,,,,,,
12121227,3,3,6,2,12,,,,,,,,
12121228,0,1,3,3,,,,,,,,,
12121229,,,,,,,,,,,,,
12121230,0,1,4,3,,,,,,,,,
12121231,2,2,5,7,8,,,,,,,,
12121232,0,1,1,1,,,,,,,,,
12121233,,,,,,,,,,,,,
12121234,2,3,6,7,,,,,,,,,
12121235,3,2,6,7,,,,,,,,,
12121236,,,,,,,,,,,,,
12121237,,,,,,,,,,,,,
12121238,1,0,0,1,,,,,,,,,
12121239,1,0,1,5,,,,,,,,,
12121240,3,3,6,7,,,,,,,,,
12121241,,,,,,,,,,,,,
12121242,1,0,1,0,,,,,,,,,
12121243,0,0,3,2,,,,,,,,,
12121244,3,2,6,2,14,,,,,,,,
12121245,0,0,1,1,,,,,,,,,
12121246,2,3,7,6,,,,,,,,,
12121247,1,0,3,1,,,,,,,,,
12121248,1,0,4,4,,,,,,,,,
12121249,0,1,1,6,,,,,,,,,
12121250,0,1,1,2,,,,,,,,,
12121259,2,2,7,7,14,,,,,,,,
12121260,1,0,0,1,,,,,,,,,
12121261,0,0,1,1,,,,,,,,,
12121262,1,0,3,2,,,,,,,,,
12121263,2,3,7,7,,,,,,,,,
12121264,,,,,,,,,,,,,
12121265,3,3,3,6,11,,,,,,,,
12121266,3,2,7,6,,,,,,,,,
12121267,1,1,1,2,,,,,,,,,
12121268,2,2,6,7,,,,,,,,,
12121269,2,2,6,7,,,,,,,,,
12121270,2,2,7,6,,,,,,,,,
12121271,3,2,7,6,,,,,,,,,
12121272,3,2,2,7,11,,,,,,,,
12121273,3,2,6,6,,,,,,,,,
12121274,1,0,3,5,,,,,,,,,
12121288,1,0,4,6,,,,,,,,,
12121289,3,2,3,6,11,,,,,,,,
12121290,2,2,6,7,,,,,,,,,
12121291,3,2,6,6,,,,,,,,,
12121292,1,0,6,3,,,,,,,,,
12121293,1,1,4,1,,,,,,,,,
12121294,1,0,1,2,,,,,,,,,
12121295,2,2,6,4,6,,,,,,,,
12121296,2,1,7,4,4,,,,,,,,
12121297,1,1,1,3,,,,,,,,,
12121298,0,1,6,6,,,,,,,,,
12121299,0,1,5,2,,,,,,,,,
12121300,0,0,7,1,,,,,,,,,
12121301,3,3,7,7,,,,,,,,,
12121302,1,1,2,7,7,,,,,,,,
12121303,2,3,7,6,,,,,,,,,
12121304,1,0,1,1,,,,,,,,,
12121305,3,3,1,6,10,,,,,,,,
12121306,0,0,2,2,,,,,,,,,
12121307,1,1,4,4,,,,,,,,,
12121308,2,1,1,7,10,,,,,,,,
12121309,2,2,1,7,6,,,,,,,,
12121310,0,1,0,4,,,,,,,,,
12121311,,,,,,,,,,,,,
12121312,2,3,6,6,,,,,,,,,
12121313,3,3,6,6,,,,,,,,,
12121314,2,3,7,6,,,,,,,,,
12121315,2,1,6,7,8,,,,,,,,
12121316,2,3,6,6,,,,,,,,,
12121317,1,1,6,4,6,,,,,,,,
12121318,1,2,3,8,6,,,,,,,,
12121319,2,2,7,4,11,,,,,,,,
12121321,1,1,3,2,,,,,,,,,
12121322,2,1,6,8,12,,,,,,,,
12121323,2,2,7,6,,,,,,,,,
12121324,1,0,3,5,,,,,,,,,
12121325,3,3,7,6,,,,,,,,,
12121326,1,0,5,2,,,,,,,,,
12121327,2,3,6,6,,,,,,,,,
12121328,2,3,6,6,,,,,,,,,
12121329,,,,,,,,,,,,,
12121330,1,1,3,2,,,,,,,,,
12121331,1,1,0,4,,,,,,,,,
12121332,3,3,6,6,,,,,,,,,
12121333,,,,,,,,,,,,,
12121334,1,2,4,7,8,,,,,,,,
12121335,3,2,7,7,,,,,,,,,
12121336,0,1,1,4,,,,,,,,,
12121337,2,2,6,6,,,,,,,,,
12121338,2,2,6,7,,,,,,,,,
12121339,3,3,5,6,14,,,,,,,,
12121340,,,,,,,,,,,,,
12121341,0,1,1,5,,,,,,,,,
12121342,0,1,2,2,,,,,,,,,
12121343,1,2,7,5,9,,,,,,,,
12121344,1,1,0,1,,,,,,,,,
12121345,1,1,2,2,,,,,,,,,
12121346,1,0,4,1,,,,,,,,,
12121347,2,2,6,6,,,,,,,,,
12121348,1,0,3,6,,,,,,,,,
12121349,0,1,5,5,,,,,,,,,
12121350,3,2,7,7,,,,,,,,,
12121351,,,,,,,,,,,,,
12121352,1,1,2,1,,,,,,,,,
12121363,2,2,7,7,,,,,,,,,
12121364,0,1,4,5,,,,,,,,,
12121365,2,2,6,6,,,,,,,,,
12121366,1,1,2,3,,,,,,,,,
12121367,3,3,7,7,,,,,,,,,
12121368,2,3,6,6,,,,,,,,,
12121369,0,1,0,7,,,,,,,,,
12121370,1,0,3,2,,,,,,,,,
12121372,3,3,7,7,,,,,,,,,
12121373,0,0,3,7,,,,,,,,,
12121374,0,0,5,3,,,,,,,,,
12121375,3,3,6,7,,,,,,,,,
12121376,1,0,3,3,,,,,,,,,
12121377,1,0,1,2,,,,,,,,,
12121378,3,2,7,7,,,,,,,,,
12121379,0,1,3,4,,,,,,,,,
12121380,2,2,7,7,,,,,,,,,
12121381,0,0,2,2,,,,,,,,,
12121382,3,2,7,4,11,,,,,,,,
12121383,3,3,7,6,,,,,,,,,
12121384,2,2,6,6,,,,,,,,,
12121385,3,2,6,7,,,,,,,,,
12121386,0,1,2,2,,,,,,,,,
12121387,1,1,6,3,6,,,,,,,,
12121388,2,3,6,7,,,,,,,,,
12121389,0,0,4,4,,,,,,,,,
12121390,2,3,4,8,10,,,,,,,,
12121391,3,2,6,6,,,,,,,,,
12121392,0,1,1,0,,,,,,,,,
12121393,0,1,4,1,,,,,,,,,
12121394,0,1,1,3,,,,,,,,,
12121395,3,2,6,6,,,,,,,,,
12121396,1,0,4,3,,,,,,,,,
12121397,1,1,6,3,5,,,,,,,,
12121398,2,3,7,6,,,,,,,,,
12121399,1,2,6,4,6,,,,,,,,
12121400,2,1,3,7,6,,,,,,,,
12121401,3,2,7,7,,,,,,,,,
12121402,1,0,5,5,,,,,,,,,
12121403,1,2,6,6,6,,,,4,,,,
12121404,3,2,7,8,,,,,,,,,
12121405,2,3,5,6,10,,,,,,,,
12121406,3,3,8,1,10,,,9,,,,,
12121407,0,1,4,4,,,,,,,,,
12121408,2,3,6,7,,,,,,,,,
12121409,2,2,6,7,,,,,,,,,
12121410,2,2,7,7,,,,,,,,,
12121411,0,0,4,6,,,,,,,,,
12121412,1,1,1,4,,,,,,,,,
12121413,0,1,0,1,,,,,,,,,
12121414,1,2,7,7,8,,,,,,,,
12121415,3,3,7,6,,,,,,,,,
12121416,2,2,7,7,,,,,,,,,
12121417,2,3,6,6,,,,,,,,,
12121418,3,3,4,7,11,,,,,,,,
12121419,0,1,1,2,,,,,,,,,
12121420,1,2,6,7,7,,,,,,,,
12121421,2,3,6,7,,,,,,,,,
12121422,0,0,0,3,,,,,,,,,
12121423,3,3,7,8,,,,,,,,,
12121424,1,1,2,1,,,,,,,,,
12121425,0,1,1,1,,,,,,,,,
12121426,3,2,6,7,,,,,,,,,
12121427,2,3,4,6,10,,,,,,,,
12121428,1,1,6,4,,,,,,,,,
12121429,2,2,7,6,,,,,,,,,
12121430,3,3,6,6,,,,,,,,,
12121431,1,1,3,2,,,,,,,,,
12121432,3,2,2,6,11,,,,,,,,
12121433,3,2,7,6,,,,,,,,,
12121434,3,2,6,6,,,,,,,,,
12121435,1,0,1,2,,,,,,,,,
12121436,2,3,7,6,,,,,,,,,
12121437,2,2,8,2,5,,,,,,,,
12121438,3,3,6,6,,,,,,,,,
12121439,3,2,6,6,,,,,,,,,
12121440,3,3,6,6,,,,,,,,,
12121441,2,3,6,6,,,,,,,,,
12121442,0,1,4,4,,,,,,,,,
12121443,0,0,3,3,,,,,,,,,
12121444,,,,,,,,,,,,,
12121521,3,2,3,6,10,,,,,,,,
12121550,1,0,2,4,,,,,,,,,
12121551,3,2,3,7,7,,,,8,,,,
12121553,0,0,4,4,,,,,,,,,
12121554,1,1,7,4,3,,,,,,,,
12121555,2,2,5,6,7,,,,,,,,
12121587,1,2,4,6,5,,,,,,,,
12121588,0,1,4,5,,,,,,,,,
12121589,1,2,6,4,7,,,,,4,,,
12121590,2,2,7,6,,,,8,,,,,
12121591,1,1,5,5,,,,,,,,,
12121592,2,1,7,5,4,,,,,,,,
12121593,1,2,2,7,2,,,,,,,,
12121596,2,2,4,6,7,,,,,7,,,
12121599,0,1,2,4,,,,,,,,,
12121600,0,1,2,5,,,,,,,,,
12121602,3,3,7,6,,,,,,,,,
12121699,2,2,6,7,,,,,,,,,
12121700,1,0,1,2,,,,,,,,,
12121701,2,3,6,6,,,,,,,,,
12121702,1,0,1,3,,,,,,,,,
12121703,1,2,6,4,7,,,,,,,,
12121704,0,1,4,5,,,,,,,,,
12121705,1,0,2,3,,,,,,,,,
12121706,0,1,2,1,,,,,,,,,
12121707,2,2,6,7,,,,,,,,,
12121708,2,2,6,6,,,,,,,,,
12121709,2,2,7,7,,,,,,,,,
12121710,3,3,6,6,,,,,,,,,
12121711,3,3,7,7,,,,,,,,,
12121712,3,3,7,6,,,,,,,,,
12121713,2,2,6,7,,,,,,,,,
12121714,0,1,2,1,,,,,,,,,
12121715,0,0,1,2,,,,,,,,,
12121716,3,3,2,7,10,,,,,,,,
12121717,0,0,1,2,,,,,,,,,
12121718,1,2,6,5,4,,,,,,,,
12121719,2,2,7,6,10,,,,,,,,
12121720,2,2,7,7,,,,,,,,,
12121721,1,0,2,4,,,,,,,,,
12121724,1,1,2,3,,,,,,,,,
12121725,3,3,7,7,,,,,,,,,
12121726,3,2,7,7,,,,,,,,,
12121727,1,1,0,4,,,,,,,,,
12121728,1,1,4,4,,,,,,,,,
12121729,2,2,6,7,12,,,,,,,,
12121730,2,2,7,3,10,,,,,,,,
12121731,2,2,7,4,2,,,,,,,,
12121732,1,1,1,3,,,,,,,,,
12121733,2,2,7,6,,,,,,,,,
12121734,0,1,2,1,,,,,,,,,
12121735,3,2,6,4,10,,,,,,,,
12121736,1,2,7,7,5,,,,,,,,
12121737,1,0,3,1,,,,,,,,,
12121806,0,1,2,2,,,,,,,,,
12121807,2,2,6,7,,,,,,,,,
12121808,3,2,7,6,,,,,,,,,
12121809,0,1,2,2,,,,,,,,,
12121810,1,1,1,,,,,,,,,,
12121811,2,2,7,6,,,,,,,,,
12121812,1,0,3,,,,,,,,,,
12121817,,,,,,,,,,,,,
12121818,,,,,,,,,,,,,
12121819,,,,,,,,,,,,,
12121826,1,1,3,2,,,,,,,,,
12121827,1,0,3,3,,,,,,,,,
12121828,3,3,6,7,,,,,,,,,
12121829,2,2,7,6,,,,,,,,,
12122124,0,0,1,1,,,,,,,,,
12122125,3,2,4,7,10,,,,,,,,
12122126,0,0,2,4,,,,,,,,,
12122127,1,0,5,2,,,,,,,,,
12122128,2,2,7,6,,,,,,,,,
12122129,2,3,6,6,,,,,,,,,
12122130,1,1,3,1,,,,,,,,,
12122131,2,3,7,6,,,,,,,,,
12122132,1,0,6,3,,,,,,,,,
12122133,3,3,7,6,,,,,,,,,
12122134,,,,,,,,,,,,,
12122135,3,2,6,7,,,,,,,,,
12122136,1,0,4,2,,,,,,,,,
12122137,0,0,5,3,,,,,,,,,
12122138,3,2,7,6,,,,,,,,,
12122139,1,0,1,0,,,,,,,,,
12122140,,,,,,,,,,,,,
12122141,2,2,7,6,,,,,,,,,
12122142,3,3,6,7,,,,,,,,,
12122143,3,2,7,6,,,,,,,,,
12122144,,,,,,,,,,,,,
12122145,2,3,7,7,,,,,,,,,
12122146,,,,,,,,,,,,,
12122147,2,2,7,7,,,,,,,,,
12122148,3,2,7,7,,,,,,,,,
12122149,2,2,6,7,,,,,,,,,
12122150,2,3,6,6,,,,,,,,,
12122151,,,,,,,,,,,,,
12122152,,,,,,,,,,,,,
12122153,,,,,,,,,,,,,
12122154,2,2,8,6,,,,,,,,,
12122155,3,2,6,6,,,,,,,,,
12122156,3,3,7,6,15,,,,,,,,
12122157,0,0,3,2,,,,,,,,,
12122158,0,1,1,2,,,,,,,,,
12122159,0,0,2,3,,,,,,,,,
