match_id,market_id,market_name,is_live,suspended,initial_fractional_value,fractional_value,choice_name,choice_source_id,winnig,change
12024039,1,full_time,False,False,12/1,12/1,1,2001342816,,0
12024039,1,full_time,False,False,1/25,1/25,2,2001342965,,0
12024039,11,first_set_winner,False,False,6/1,6/1,1,2001348290,,0
12024039,11,first_set_winner,False,False,1/10,1/10,2,2001348330,,0
12024231,1,full_time,False,False,6/4,7/4,1,2001151965,False,1
12024231,1,full_time,False,False,1/2,2/5,2,2001151981,True,-1
12024231,11,first_set_winner,False,False,11/8,6/4,1,2001154573,True,1
12024231,11,first_set_winner,False,False,8/15,1/2,2,2001154651,False,-1
12024231,12,total_games_won,False,False,5/6,5/6,Over,2001341465,True,0
12024231,12,total_games_won,False,False,5/6,5/6,Under,2001341343,False,0
12024388,1,full_time,False,False,4/7,57/100,1,2002381420,,1
12024388,1,full_time,False,False,5/4,5/4,2,2002381587,,0
12024388,11,first_set_winner,False,False,8/13,8/13,1,2002389353,,0
12024388,11,first_set_winner,False,False,6/5,6/5,2,2002389722,,0
12024388,12,total_games_won,False,False,5/6,5/6,Over,2003014175,,0
12024388,12,total_games_won,False,False,5/6,5/6,Under,2003014097,,0
12027516,1,full_time,False,False,15/2,15/2,1,2000673356,False,0
12027516,1,full_time,False,False,1/20,1/20,2,2000673526,True,0
12027516,11,first_set_winner,False,False,11/2,11/2,1,2000677461,False,0
12027516,11,first_set_winner,False,False,1/10,1/10,2,2000677515,True,0
12026852,1,full_time,False,False,7/2,7/2,1,2000428668,False,0
12026852,1,full_time,False,False,17/100,17/100,2,2000428747,True,0
12026852,11,first_set_winner,False,False,11/4,11/4,1,2000449395,False,0
12026852,11,first_set_winner,False,False,1/4,1/4,2,2000449488,True,0
12024042,1,full_time,False,False,5/1,5/1,1,2001343647,,0
12024042,1,full_time,False,False,13/100,13/100,2,2001343824,,0
12024042,11,first_set_winner,False,False,10/3,10/3,1,2001349690,,0
12024042,11,first_set_winner,False,False,1/5,1/5,2,2001349810,,0
12024042,12,total_games_won,False,False,1/1,1/1,Over,2001692565,,0
12024042,12,total_games_won,False,False,8/11,8/11,Under,2001692516,,0
12027535,1,full_time,False,False,10/1,14/1,1,2000784681,False,1
12027535,1,full_time,False,False,1/20,3/100,2,2000784855,True,-1
12027535,11,first_set_winner,False,False,6/1,7/1,1,2000786554,False,1
12027535,11,first_set_winner,False,False,1/10,1/12,2,2000786609,True,-1
12027058,1,full_time,False,False,4/7,57/100,1,2000741196,False,1
12027058,1,full_time,False,False,5/4,5/4,2,2000741261,True,0
12027058,11,first_set_winner,False,False,8/13,8/13,1,2000747263,True,0
12027058,11,first_set_winner,False,False,6/5,6/5,2,2000747353,False,0
12027058,12,total_games_won,False,False,10/11,10/11,Over,2001037718,True,0
12027058,12,total_games_won,False,False,4/5,4/5,Under,2001037565,False,0
12026878,1,full_time,False,False,1/10,1/10,1,2000602387,True,0
12026878,1,full_time,False,False,6/1,6/1,2,2000602490,False,0
12026878,11,first_set_winner,False,False,2/11,2/11,1,2000608383,True,0
12026878,11,first_set_winner,False,False,7/2,7/2,2,2000608397,False,0
12026878,12,total_games_won,False,False,10/11,10/11,Over,2001034244,False,0
12026878,12,total_games_won,False,False,4/5,4/5,Under,2001034156,True,0
12023356,1,full_time,False,False,19/2,19/2,1,2000748065,False,0
12023356,1,full_time,False,False,1/40,1/50,2,2000748188,True,-1
12023356,11,first_set_winner,False,False,7/1,7/1,1,2000751539,False,0
12023356,11,first_set_winner,False,False,1/16,1/16,2,2000751665,True,0
12027519,1,full_time,False,False,1/10,1/10,1,2000674237,True,0
12027519,1,full_time,False,False,11/2,11/2,2,2000674441,False,0
12027519,11,first_set_winner,False,False,1/6,1/6,1,2000679106,True,0
12027519,11,first_set_winner,False,False,7/2,7/2,2,2000679255,False,0
12024389,1,full_time,False,False,9/4,9/4,1,2002382272,,0
12024389,1,full_time,False,False,1/3,33/100,2,2002382476,,1
12024389,11,first_set_winner,False,False,7/4,7/4,1,2002391344,,0
12024389,11,first_set_winner,False,False,2/5,2/5,2,2002391380,,0
12024234,1,full_time,False,False,11/8,69/50,1,2001152178,,-1
12024234,1,full_time,False,False,8/15,53/100,2,2001152238,,1
12024234,11,first_set_winner,False,False,6/5,6/5,1,2001155637,,0
12024234,11,first_set_winner,False,False,8/13,8/13,2,2001155710,,0
12024234,12,total_games_won,False,False,4/5,4/5,Over,2001356464,,0
12024234,12,total_games_won,False,False,10/11,10/11,Under,2001356356,,0
12027803,1,full_time,False,False,1/16,3/50,1,2002244545,True,1
12027803,1,full_time,False,False,9/1,9/1,2,2002244716,False,0
12027803,11,first_set_winner,False,False,1/8,1/8,1,2002249194,True,0
12027803,11,first_set_winner,False,False,5/1,5/1,2,2002249247,False,0
12027803,12,total_games_won,False,False,5/6,5/6,Over,2002983459,False,0
12027803,12,total_games_won,False,False,5/6,5/6,Under,2002983302,True,0
12024638,1,full_time,False,False,1/40,1/50,1,2004900731,,-1
12024638,1,full_time,False,False,16/1,16/1,2,2004900787,,0
12024638,11,first_set_winner,False,False,1/14,1/14,1,2005018718,,0
12024638,11,first_set_winner,False,False,8/1,8/1,2,2005018797,,0
12027533,1,full_time,False,False,25/1,25/1,1,2000785319,False,0
12027533,1,full_time,False,False,1/100,1/100,2,2000785435,True,0
12027533,11,first_set_winner,False,False,12/1,12/1,1,2000788709,False,0
12027533,11,first_set_winner,False,False,1/25,1/25,2,2000788880,True,0
12027059,1,full_time,False,False,5/1,5/1,1,2000756444,False,0
12027059,1,full_time,False,False,13/100,13/100,2,2000756672,True,0
12027059,11,first_set_winner,False,False,10/3,10/3,1,2000759163,False,0
12027059,11,first_set_winner,False,False,1/5,1/5,2,2000759257,True,0
12027918,1,full_time,False,False,3/10,1/4,1,2004948096,True,-1
12027918,1,full_time,False,False,12/5,11/4,2,2004948097,False,1
12027918,11,first_set_winner,False,False,4/11,1/3,1,2005059631,True,-1
12027918,11,first_set_winner,False,False,2/1,9/4,2,2005059726,False,1
12027918,12,total_games_won,False,False,5/6,5/6,Over,2005121043,False,0
12027918,12,total_games_won,False,False,5/6,5/6,Under,2005120927,True,0
12027949,1,full_time,False,False,73/100,73/100,1,2004961933,True,0
12027949,1,full_time,False,False,1/1,1/1,2,2004961943,False,0
12027949,11,first_set_winner,False,False,4/5,4/5,1,2005062842,False,0
12027949,11,first_set_winner,False,False,10/11,10/11,2,2005062856,True,0
12027949,12,total_games_won,False,False,4/5,4/5,Over,2005123913,True,0
12027949,12,total_games_won,False,False,10/11,10/11,Under,2005123906,False,0
12027802,1,full_time,False,False,7/2,7/2,1,2002245250,True,0
12027802,1,full_time,False,False,2/11,9/50,2,2002245423,False,1
12027802,11,first_set_winner,False,False,11/4,11/4,1,2002250747,False,0
12027802,11,first_set_winner,False,False,1/4,1/4,2,2002250793,True,0
12027802,12,total_games_won,False,False,4/5,4/5,Over,2002997905,True,0
12027802,12,total_games_won,False,False,10/11,10/11,Under,2002997795,False,0
12024639,1,full_time,False,False,1/14,7/100,1,2004900966,,1
12024639,1,full_time,False,False,8/1,8/1,2,2004901078,,0
12024639,11,first_set_winner,False,False,1/7,1/7,1,2005016422,,0
12024639,11,first_set_winner,False,False,9/2,9/2,2,2005016430,,0
12028140,1,full_time,False,False,3/100,1/50,1,2005059724,True,-1
12028140,1,full_time,False,False,9/1,10/1,2,2005059822,False,1
12028140,11,first_set_winner,False,False,1/12,1/16,1,2005409041,True,-1
12028140,11,first_set_winner,False,False,6/1,7/1,2,2005409123,False,1
12028190,1,full_time,False,False,31/50,31/50,1,2005003207,False,0
12028190,1,full_time,False,False,6/5,6/5,2,2005003312,True,0
12028190,11,first_set_winner,False,False,4/6,4/6,1,2005537912,True,0
12028190,11,first_set_winner,False,False,11/10,11/10,2,2005537943,False,0
12028190,12,total_games_won,False,False,10/11,10/11,Over,2005995617,True,0
12028190,12,total_games_won,False,False,4/5,4/5,Under,2005995492,False,0
12027919,1,full_time,False,False,1/10,3/50,1,2004948194,True,-1
12027919,1,full_time,False,False,11/2,7/1,2,2004948197,False,1
12027919,11,first_set_winner,False,False,1/5,1/8,1,2005060513,True,-1
12027919,11,first_set_winner,False,False,10/3,9/2,2,2005060591,False,1
12027919,12,total_games_won,False,False,10/11,5/6,Over,2005128231,False,-1
12027919,12,total_games_won,False,False,4/5,5/6,Under,2005128182,True,1
12027948,1,full_time,False,False,11/2,11/2,1,2004962031,False,0
12027948,1,full_time,False,False,1/10,1/10,2,2004962070,True,0
12027948,11,first_set_winner,False,False,7/2,7/2,1,2005065854,False,0
12027948,11,first_set_winner,False,False,1/6,1/6,2,2005065862,True,0
12027948,12,total_games_won,False,False,4/5,4/5,Over,2005131306,False,0
12027948,12,total_games_won,False,False,10/11,10/11,Under,2005131305,True,0
12028144,1,full_time,False,False,6/1,9/2,1,2005059909,False,-1
12028144,1,full_time,False,False,2/25,13/100,2,2005059915,True,1
12028144,11,first_set_winner,False,False,7/2,10/3,1,2005411115,False,-1
12028144,11,first_set_winner,False,False,1/6,1/5,2,2005411145,True,1
12028144,12,total_games_won,False,False,4/5,1/1,Over,2005507278,True,1
12028144,12,total_games_won,False,False,10/11,8/11,Under,2005507274,False,-1
12024936,1,full_time,False,False,11/25,11/25,1,2005002597,True,0
12024936,1,full_time,False,False,163/100,163/100,2,2005002662,False,0
12024936,11,first_set_winner,False,False,1/2,1/2,1,2005540879,True,0
12024936,11,first_set_winner,False,False,6/4,6/4,2,2005540895,False,0
12024936,12,total_games_won,False,False,5/6,5/6,Over,2005826354,False,0
12024936,12,total_games_won,False,False,5/6,5/6,Under,2005826282,True,0
12028191,1,full_time,False,False,5/4,5/4,1,2005003824,True,0
12028191,1,full_time,False,False,4/7,57/100,2,2005003957,False,1
12028191,11,first_set_winner,False,False,6/5,6/5,1,2005542332,True,0
12028191,11,first_set_winner,False,False,8/13,8/13,2,2005542337,False,0
12028191,12,total_games_won,False,False,4/5,4/5,Over,2006002272,True,0
12028191,12,total_games_won,False,False,10/11,10/11,Under,2006002263,False,0
12027969,1,full_time,False,False,9/1,10/1,1,2005098365,False,1
12027969,1,full_time,False,False,1/33,1/50,2,2005098374,True,-1
12027969,11,first_set_winner,False,False,6/1,7/1,1,2005367824,False,1
12027969,11,first_set_winner,False,False,1/12,1/16,2,2005367841,True,-1
12024938,1,full_time,False,False,5/4,5/4,1,2005005066,True,0
12024938,1,full_time,False,False,57/100,57/100,2,2005005245,False,0
12024938,11,first_set_winner,False,False,6/5,6/5,1,2005544391,True,0
12024938,11,first_set_winner,False,False,8/13,8/13,2,2005544394,False,0
12024938,12,total_games_won,False,False,4/5,4/5,Over,2005820679,True,0
12024938,12,total_games_won,False,False,10/11,10/11,Under,2005820648,False,0
12025689,1,full_time,False,False,1/12,2/25,1,2006940150,,1
12025689,1,full_time,False,False,6/1,6/1,2,2006940216,,0
12025689,11,first_set_winner,False,False,1/6,1/6,1,2006942081,,0
12025689,11,first_set_winner,False,False,7/2,7/2,2,2006942231,,0
12025689,12,total_games_won,False,False,8/11,8/11,Over,2008661072,,0
12025689,12,total_games_won,False,False,1/1,1/1,Under,2008660858,,0
12026859,1,full_time,False,False,9/4,12/5,1,2006918026,,1
12026859,1,full_time,False,False,1/3,3/10,2,2006918217,,-1
12026859,11,first_set_winner,False,False,7/4,2/1,1,2006921068,,1
12026859,11,first_set_winner,False,False,2/5,4/11,2,2006921228,,-1
12026859,12,total_games_won,False,False,5/6,5/6,Over,2008762396,,0
12026859,12,total_games_won,False,False,5/6,5/6,Under,2008762235,,0
12026856,1,full_time,False,False,11/4,11/4,1,2007695795,,0
12026856,1,full_time,False,False,1/4,1/4,2,2007695846,,0
12026856,11,first_set_winner,False,False,9/4,9/4,1,2007702239,,0
12026856,11,first_set_winner,False,False,1/3,1/3,2,2007702265,,0
12026856,12,total_games_won,False,False,5/6,5/6,Over,2009015125,,0
12026856,12,total_games_won,False,False,5/6,5/6,Under,2009015016,,0
12026858,1,full_time,False,False,10/3,10/3,1,2007696165,,1
12026858,1,full_time,False,False,1/5,1/5,2,2007696245,,0
12026858,11,first_set_winner,False,False,5/2,5/2,1,2007703971,,0
12026858,11,first_set_winner,False,False,2/7,2/7,2,2007704147,,0
12027804,1,full_time,False,False,1/50,1/50,1,2008824055,,0
12027804,1,full_time,False,False,18/1,18/1,2,2008824247,,0
12027804,11,first_set_winner,False,False,1/16,1/16,1,2008828156,,0
12027804,11,first_set_winner,False,False,9/1,9/1,2,2008828293,,0
12027531,1,full_time,False,False,10/1,10/1,1,2008762391,,0
12027531,1,full_time,False,False,1/20,1/20,2,2008762582,,0
12027531,11,first_set_winner,False,False,11/2,11/2,1,2008768006,,0
12027531,11,first_set_winner,False,False,1/9,1/9,2,2008768149,,0
12026877,1,full_time,False,False,17/100,17/100,1,2008689463,True,0
12026877,1,full_time,False,False,4/1,4/1,2,2008689489,False,0
12026877,11,first_set_winner,False,False,1/4,1/4,1,2008693523,True,0
12026877,11,first_set_winner,False,False,11/4,11/4,2,2008693679,False,0
12027054,1,full_time,False,False,11/8,69/50,1,2009597823,,-1
12027054,1,full_time,False,False,8/15,53/100,2,2009597914,,1
12027054,11,first_set_winner,False,False,5/4,5/4,1,2009601036,,0
12027054,11,first_set_winner,False,False,4/7,4/7,2,2009601104,,0
12027517,1,full_time,False,False,1/1,1/1,1,2009216775,False,0
12027517,1,full_time,False,False,8/11,73/100,2,2009216958,True,-1
12027517,11,first_set_winner,False,False,10/11,10/11,1,2009219901,False,0
12027517,11,first_set_winner,False,False,4/5,4/5,2,2009220001,True,0
11974053,1,full_time,False,False,1/4,1/5,1,1994690951,True,-1
11974053,1,full_time,False,False,11/4,10/3,2,1994691017,False,1
11974067,1,full_time,False,False,1/1,1/1,1,1994840002,False,0
11974067,1,full_time,False,False,8/11,73/100,2,1994840079,True,-1
11974052,1,full_time,False,False,4/11,9/25,1,1994944726,False,1
11974052,1,full_time,False,False,2/1,2/1,2,1994944906,True,0
11974068,1,full_time,False,False,4/11,9/25,1,1995683289,True,1
11974068,1,full_time,False,False,2/1,2/1,2,1995683389,False,0
11974071,1,full_time,False,False,11/10,11/10,1,1994839859,False,0
11974071,1,full_time,False,False,4/6,67/100,2,1994839921,True,-1
11987997,1,full_time,False,False,4/7,57/100,1,1997145746,True,1
11987997,1,full_time,False,False,5/4,5/4,2,1997145798,False,0
11974070,1,full_time,False,False,9/1,9/1,1,2000298507,False,0
11974070,1,full_time,False,False,1/16,3/50,2,2000298581,True,1
11974049,1,full_time,False,False,1/3,33/100,1,2002075288,False,1
11974049,1,full_time,False,False,9/4,9/4,2,2002075405,True,0
12023360,1,full_time,False,False,8/13,31/50,1,2000467639,,-1
12023360,1,full_time,False,False,6/5,6/5,2,2000467799,,0
12023360,11,first_set_winner,False,False,4/6,4/6,1,2000469079,,0
12023360,11,first_set_winner,False,False,11/10,11/10,2,2000469224,,0
12023354,1,full_time,False,False,2/1,163/100,1,2000731128,,-1
12023354,1,full_time,False,False,9/25,11/25,2,2000731227,,1
12023354,11,first_set_winner,False,False,6/4,6/4,1,2000733412,,0
12023354,11,first_set_winner,False,False,1/2,1/2,2,2000733474,,0
12029551,1,full_time,False,False,9/1,9/1,1,2005899894,False,0
12029551,1,full_time,False,False,3/50,3/50,2,2005899987,True,0
12029619,1,full_time,False,False,11/10,11/10,1,2005903917,True,0
12029619,1,full_time,False,False,67/100,67/100,2,2005903929,False,0
12024390,1,full_time,False,False,2/1,163/100,1,2002354570,,-1
12024390,1,full_time,False,False,4/11,11/25,2,2002354804,,1
12024390,11,first_set_winner,False,False,7/4,6/4,1,2002362296,,-1
12024390,11,first_set_winner,False,False,2/5,1/2,2,2002362313,,1
12024040,1,full_time,False,False,14/1,14/1,1,2001328690,,0
12024040,1,full_time,False,False,3/100,3/100,2,2001328886,,0
12024040,11,first_set_winner,False,False,7/1,7/1,1,2001331653,,0
12024040,11,first_set_winner,False,False,1/12,1/12,2,2001331730,,0
12024242,1,full_time,False,False,11/100,11/100,1,2004141565,True,0
12024242,1,full_time,False,False,5/1,5/1,2,2004141566,False,0
12024242,11,first_set_winner,False,False,1/6,1/6,1,2004143372,False,0
12024242,11,first_set_winner,False,False,7/2,7/2,2,2004143391,True,0
12024641,1,full_time,False,False,1/25,3/100,1,2004892548,True,-1
12024641,1,full_time,False,False,12/1,14/1,2,2004892692,False,1
12024641,11,first_set_winner,False,False,1/10,1/14,1,2004987211,True,-1
12024641,11,first_set_winner,False,False,6/1,8/1,2,2004987278,False,1
12024937,1,full_time,False,False,2/11,9/50,1,2004998146,True,1
12024937,1,full_time,False,False,7/2,7/2,2,2004998329,False,0
12024937,11,first_set_winner,False,False,1/4,1/4,1,2005510523,True,0
12024937,11,first_set_winner,False,False,11/4,11/4,2,2005510538,False,0
12026861,1,full_time,False,False,25/1,25/1,1,2006953673,,0
12026861,1,full_time,False,False,1/100,1/100,2,2006953678,,0
12026861,11,first_set_winner,False,False,14/1,14/1,1,2006957245,,0
12026861,11,first_set_winner,False,False,1/33,1/33,2,2006957270,,0
12026860,1,full_time,False,False,7/4,7/4,1,2007679727,False,0
12026860,1,full_time,False,False,2/5,2/5,2,2007679757,True,0
12026860,11,first_set_winner,False,False,13/8,13/8,1,2007681577,False,0
12026860,11,first_set_winner,False,False,4/9,4/9,2,2007681759,True,0
12026876,1,full_time,False,False,1/1,1/1,1,2008675569,False,0
12026876,1,full_time,False,False,8/11,73/100,2,2008675631,True,-1
12026876,11,first_set_winner,False,False,10/11,10/11,1,2008677371,False,0
12026876,11,first_set_winner,False,False,4/5,4/5,2,2008677433,True,0
12027801,1,full_time,False,False,4/9,11/25,1,2008794226,True,1
12027801,1,full_time,False,False,13/8,163/100,2,2008794397,False,-1
12027801,11,first_set_winner,False,False,1/2,1/2,1,2008798098,False,0
12027801,11,first_set_winner,False,False,6/4,6/4,2,2008798162,True,0
12027056,1,full_time,False,False,11/8,69/50,1,2009586096,,-1
12027056,1,full_time,False,False,8/15,53/100,2,2009586229,,1
12027056,11,first_set_winner,False,False,5/4,5/4,1,2009590315,,0
12027056,11,first_set_winner,False,False,4/7,4/7,2,2009590515,,0
12041644,1,full_time,False,False,83/100,83/100,1,2012895505,False,0
12041644,1,full_time,False,False,83/100,83/100,2,2012895518,True,0
12028955,1,full_time,False,False,4/9,4/9,1,2004890080,True,0
12028955,1,full_time,False,False,13/,13/,2,2004890190,False,0
12028951,1,full_time,False,False,11/8,11/8,1,2004890544,False,0
12028951,1,full_time,False,False,8/15,8/15,2,2004890574,True,0
12028956,1,full_time,False,False,2/11,2/11,1,2004889020,False,0
12028956,1,full_time,False,False,7/2,7/2,2,2004889132,True,0
12028953,1,full_time,False,False,1/80,1/80,1,2004887877,True,0
12028953,1,full_time,False,False,22/1,22/1,2,2004887979,False,0
12028954,1,full_time,False,False,1/1,1/1,1,2004889570,True,0
12028954,1,full_time,False,False,8/11,8/11,2,2004889644,False,0
12028957,1,full_time,False,False,1/4,1/4,1,2004887158,True,0
12028957,1,full_time,False,False,11/4,11/4,2,2004887234,False,0
12028952,1,full_time,False,False,1/2,1/2,1,2004887363,True,0
12028952,1,full_time,False,False,6/4,6/4,2,2004887462,False,0
12028958,1,full_time,False,False,1/1,1/1,1,2004888451,True,0
12028958,1,full_time,False,False,8/11,8/11,2,2004888616,False,0
12039866,1,full_time,False,False,1/6,1/6,1,2009798142,True,0
12039866,1,full_time,False,False,4/1,4/1,2,2009798273,False,0
12039861,1,full_time,False,False,8/13,8/13,1,2009796879,True,0
12039861,1,full_time,False,False,6/5,6/5,2,2009796937,False,0
12039867,1,full_time,False,False,5/6,5/6,1,2009798665,True,0
12039867,1,full_time,False,False,5/6,5/6,2,2009798765,False,0
12039863,1,full_time,False,False,4/7,4/7,1,2009796615,True,0
12039863,1,full_time,False,False,5/4,5/4,2,2009796664,False,0
12039865,1,full_time,False,False,2/7,2/7,1,2009799143,True,0
12039865,1,full_time,False,False,5/2,5/2,2,2009799238,False,0
12027641,1,full_time,False,False,1/4,1/4,1,2000927316,,0
12027641,1,full_time,False,False,11/4,11/4,2,2000927380,,0
12027644,1,full_time,False,False,9/2,9/2,1,2000927934,False,0
12027644,1,full_time,False,False,1/7,1/7,2,2000928056,True,0
12027643,1,full_time,False,False,5/1,5/1,1,2000926866,False,0
12027643,1,full_time,False,False,1/8,1/8,2,2000927025,True,0
12027645,1,full_time,False,False,6/1,6/1,1,2000928795,False,0
12027645,1,full_time,False,False,1/10,1/10,2,2000928916,True,0
12027648,1,full_time,False,False,5/6,5/6,1,2000931313,False,0
12027648,1,full_time,False,False,5/6,5/6,2,2000931450,True,0
12027649,1,full_time,False,False,2/7,2/7,1,2000929216,False,0
12027649,1,full_time,False,False,5/2,5/2,2,2000929319,True,0
12027647,1,full_time,False,False,8/13,8/13,1,2000928366,False,0
12027647,1,full_time,False,False,6/5,6/5,2,2000928477,True,0
12027646,1,full_time,False,False,11/10,11/10,1,2000930787,True,0
12027646,1,full_time,False,False,4/6,4/6,2,2000930870,False,0
12027651,1,full_time,False,False,1/1000,1/1000,1,2000930037,True,0
12027651,1,full_time,False,False,100/1,100/1,2,2000930119,False,0
12027654,1,full_time,False,False,10/11,10/11,1,2000929680,True,0
12027654,1,full_time,False,False,4/5,4/5,2,2000929752,False,0
12027652,1,full_time,False,False,8/1,8/1,1,2000930325,False,0
12027652,1,full_time,False,False,1/14,1/14,2,2000930440,True,0
12038854,1,full_time,False,False,11/10,11/10,1,2006625426,False,0
12038854,1,full_time,False,False,4/6,4/6,2,2006625588,True,0
12039268,1,full_time,False,False,2/7,2/7,1,2007007055,True,0
12039268,1,full_time,False,False,5/2,5/2,2,2007007104,False,0
12039252,1,full_time,False,False,11/10,11/10,1,2008042527,False,0
12039252,1,full_time,False,False,4/6,4/6,2,2008042581,True,0
12039242,1,full_time,False,False,13/8,13/8,1,2008042045,False,0
12039242,1,full_time,False,False,4/9,4/9,2,2008042063,True,0
12039273,1,full_time,False,False,8/13,8/13,1,2008042218,False,0
12039273,1,full_time,False,False,6/5,6/5,2,2008042320,True,0
12039420,1,full_time,False,False,7/4,7/4,1,2008426647,True,0
12039420,1,full_time,False,False,2/5,2/5,2,2008426753,False,0
12027973,1,full_time,False,False,1/8,1/8,1,2001908076,True,0
12027973,1,full_time,False,False,5/1,5/1,2,2001908136,False,0
12027981,1,full_time,False,False,6/4,6/4,1,2001908325,True,0
12027981,1,full_time,False,False,1/2,1/2,2,2001908439,False,0
12027974,1,full_time,False,False,14/1,14/1,1,2001911374,,0
12027974,1,full_time,False,False,1/33,1/33,2,2001911640,,0
12037643,1,full_time,False,False,9/1,9/1,1,2006144907,False,0
12037643,1,full_time,False,False,1/16,1/16,2,2006145016,True,0
12027975,1,full_time,False,False,1/14,1/14,1,2001908755,True,0
12027975,1,full_time,False,False,8/1,8/1,2,2001908938,False,0
12027980,1,full_time,False,False,6/1,6/1,1,2001909559,False,0
12027980,1,full_time,False,False,1/10,1/10,2,2001909725,True,0
12027978,1,full_time,False,False,1/8,1/8,1,2001907114,True,0
12027978,1,full_time,False,False,5/1,5/1,2,2001907321,False,0
12027982,1,full_time,False,False,1/9,1/9,1,2001910430,True,0
12027982,1,full_time,False,False,11/2,11/2,2,2001910625,False,0
12027984,1,full_time,False,False,11/2,11/2,1,2001907660,False,0
12027984,1,full_time,False,False,1/9,1/9,2,2001907758,True,0
12027979,1,full_time,False,False,1/8,1/8,1,2001913695,True,0
12027979,1,full_time,False,False,5/1,5/1,2,2001913804,False,0
12027983,1,full_time,False,False,18/1,18/1,1,2001914187,False,0
12027983,1,full_time,False,False,1/50,1/50,2,2001914351,True,0
12027977,1,full_time,False,False,7/1,7/1,1,2001913061,False,0
12027977,1,full_time,False,False,1/12,1/12,2,2001913308,True,0
12027976,1,full_time,False,False,1/2,1/2,1,2001912160,True,0
12027976,1,full_time,False,False,6/4,6/4,2,2001912441,False,0
12039400,1,full_time,False,False,1/14,1/14,1,2007796852,True,0
12039400,1,full_time,False,False,8/1,8/1,2,2007796977,False,0
12039396,1,full_time,False,False,8/11,8/11,1,2007796334,True,0
12039396,1,full_time,False,False,1/1,1/1,2,2007796475,False,0
12038866,1,full_time,False,False,2/5,2/5,1,2007007931,False,0
12038866,1,full_time,False,False,7/4,7/4,2,2007008449,True,0
12039397,1,full_time,False,False,8/15,8/15,1,2008572751,True,0
12039397,1,full_time,False,False,11/8,11/8,2,2008572874,False,0
12039471,1,full_time,False,False,1/2,1/2,1,2008573579,False,0
12039471,1,full_time,False,False,6/4,6/4,2,2008573665,True,0
12039717,1,full_time,False,False,11/8,11/8,1,2009028116,True,0
12039717,1,full_time,False,False,8/15,8/15,2,2009028259,False,0
11998664,1,full_time,False,False,8/13,31/50,1,1999393191,True,-1
11998664,1,full_time,False,False,6/5,6/5,2,1999393241,False,0
11998664,11,first_set_winner,False,False,4/6,4/6,1,1999395982,False,0
11998664,11,first_set_winner,False,False,11/10,11/10,2,1999396054,True,0
11998664,12,total_games_won,False,False,4/5,4/5,Over,1999559695,True,0
11998664,12,total_games_won,False,False,10/11,10/11,Under,1999559633,False,0
11998673,1,full_time,False,False,4/11,9/25,1,1999392887,True,1
11998673,1,full_time,False,False,2/1,2/1,2,1999392962,False,0
11998673,11,first_set_winner,False,False,4/9,4/9,1,1999393938,True,0
11998673,11,first_set_winner,False,False,13/8,13/8,2,1999393975,False,0
11998673,12,total_games_won,False,False,5/6,5/6,Over,1999549861,False,0
11998673,12,total_games_won,False,False,5/6,5/6,Under,1999549749,True,0
11998663,1,full_time,False,False,1/1,4/5,1,2006216628,True,-1
11998663,1,full_time,False,False,8/11,91/100,2,2006216901,False,1
11998663,11,first_set_winner,False,False,10/11,4/5,1,2006220802,True,-1
11998663,11,first_set_winner,False,False,4/5,10/11,2,2006220890,False,1
11998663,12,total_games_won,False,False,4/5,8/11,Over,2006666214,True,-1
11998663,12,total_games_won,False,False,10/11,1/1,Under,2006666209,False,1
11998776,1,full_time,False,False,11/10,11/10,1,1991471260,False,0
11998776,1,full_time,False,False,4/6,67/100,2,1991471265,True,-1
11998776,11,first_set_winner,False,False,1/1,1/1,1,1991473305,False,0
11998776,11,first_set_winner,False,False,8/11,8/11,2,1991473319,True,0
11998776,12,total_games_won,False,False,4/5,5/6,Over,1992137532,True,1
11998776,12,total_games_won,False,False,10/11,5/6,Under,1992136589,False,-1
11998777,1,full_time,False,False,83/100,1/1,1,1997574779,True,1
11998777,1,full_time,False,False,83/100,73/100,2,1997574911,False,-1
11998777,11,first_set_winner,False,False,5/6,10/11,1,1997577320,True,1
11998777,11,first_set_winner,False,False,5/6,4/5,2,1997577327,False,-1
11998777,12,total_games_won,False,False,5/6,5/6,Over,1998046402,True,0
11998777,12,total_games_won,False,False,5/6,5/6,Under,1998046384,False,0
11998781,1,full_time,False,False,4/7,57/100,1,1998398395,False,1
11998781,1,full_time,False,False,5/4,5/4,2,1998398542,True,0
11998781,11,first_set_winner,False,False,8/11,8/13,1,1998445678,True,-1
11998781,11,first_set_winner,False,False,1/1,6/5,2,1998445698,False,1
11998781,12,total_games_won,False,False,4/5,4/5,Over,1998445665,True,0
11998781,12,total_games_won,False,False,10/11,10/11,Under,1998445656,False,0
11998779,1,full_time,False,False,7/50,11/100,1,1997206451,True,-1
11998779,1,full_time,False,False,9/2,11/2,2,1997206613,False,1
11998779,11,first_set_winner,False,False,2/9,1/5,1,1997209301,True,-1
11998779,11,first_set_winner,False,False,3/1,10/3,2,1997209349,False,1
11998779,12,total_games_won,False,False,5/6,5/6,Over,1997402823,True,0
11998779,12,total_games_won,False,False,5/6,5/6,Under,1997402789,False,0
11998775,1,full_time,False,False,73/100,57/100,1,2005085226,False,-1
11998775,1,full_time,False,False,1/1,5/4,2,2005085227,True,1
