match_id,period_1,period_2,period_3,period_4,period_5,current_period_start_timestamp
12193339,,,,,,
12193348,2077,3024,,,,1711378482
12193419,,,,,,
12193509,1372,3941,,,,1711450962
12193521,3510,2984,1742,,,1711454559
12193639,2683,2282,,,,1711451391
12193640,2945,3252,3449,,,1711454272
12193641,1718,3126,,,,1711456334
12193642,2055,2708,,,,1711462423
12193645,1785,2452,,,,1711462204
12193737,2733,2960,943,,,1711455513
12193738,2040,2276,,,,1711442929
12193739,4286,2995,740,,,1711448471
12193740,2880,2282,2223,,,1711446084
12193741,271,2910,3262,,,1711447666
12193742,3180,2884,,,,1711443971
12193744,1899,3733,,,,1711450905
12193750,1936,1921,4030,,,1711444684
12193751,3265,1949,,,,1711444585
12193752,1317,1683,,,,1711448783
12193753,3767,2466,,,,1711457437
12193754,1322,1695,,,,1711448807
12193755,1888,1944,,,,1711448257
12193756,3275,2828,,,,1711449572
12193757,2444,3664,,,,1711454239
12193758,2146,3687,,,,1711453641
12193759,2027,3386,757,,,1711451570
12193764,4310,2516,678,,,1711460548
12193769,4598,3572,,,,1711466471
12193773,1685,2792,,,,1711451344
12193774,2988,1385,,,,1711444071
12193776,3015,2484,1302,,,1711453397
12193777,3214,2029,,,,1711449574
12193781,2136,2451,,,,1711449414
12193782,2434,3950,,,,1711454343
12193783,2993,1858,651,,,1711451636
12193786,3287,1559,454,,,1711446010
12193822,1996,3594,,,,1711445604
12193823,2924,1906,,,,1711440113
12193824,2579,2766,992,,,1711442269
12193825,2212,3088,,,,1711446115
12193826,3702,2277,,,,1711440799
12193827,3515,1965,2742,,,1711457293
12193828,3237,2551,,,,1711439973
12193830,2713,2752,,,,1711447316
12193831,2680,1631,1999,,,1711454601
12193832,3645,2445,970,,,1711442838
12193836,2275,3053,885,,,1711447728
12193837,1954,2387,,,,1711452305
12193838,3597,3971,,,,1711446224
12193839,2816,1588,,,,1711447117
12193840,1788,2960,,,,1711452834
12193841,1916,2337,,,,1711439053
12193842,3975,3201,1941,,,1711457000
12193843,3456,2989,,,,1711447490
12193844,4550,2554,3597,,,1711457759
12193849,4929,2074,,,,1711448338
12193850,1885,2102,,,,1711439123
12193851,1902,3932,,,,1711453022
12193857,3573,2187,,,,1711440830
12193913,,,,,,
12193914,,,,,,
12193915,,,,,,
12193916,,,,,,
12193917,,,,,,
12193920,2173,3568,,,,1711457365
12193921,2588,3441,,,,1711456497
12193922,1463,1625,3328,,,1711464914
12193923,2357,3350,2502,,,1711462350
12193924,,,,,,
12193925,3405,2636,3999,,,1711459140
12193927,,,,,,
12193937,2534,4561,,,,1711453102
12193938,1803,2282,,,,1711458164
12193939,1507,2263,,,,1711461965
12193947,2789,2155,,,,1711446760
12193948,1942,1281,,,,1711446106
12193949,2676,1749,,,,1711452252
12193968,,,,,,
12193986,2662,2752,879,,,1711445902
12193987,2118,2380,,,,1711442698
12193988,3230,4145,1117,,,1711454747
12193989,3432,2474,952,,,1711446544
12193990,2886,4539,,,,1711451065
12193996,3349,2514,,,,1711449290
12193997,2092,1519,,,,1711442413
12193998,2185,2471,,,,1711446848
12194007,2360,3061,2356,,,1711464215
12194008,2477,4010,2142,,,1711464317
12194009,1738,1823,1992,,,1711447916
12194011,1857,3721,1613,,,1711456307
12194012,1886,2533,2353,,,1711454413
12194013,2242,3360,3735,,,1711458870
12194014,2741,2708,2472,,,1711449840
12194017,2809,1994,,,,1711447076
12194077,3510,1776,,,,1711457135
12194078,1766,2340,,,,1711456170
12194079,2833,2423,774,,,1711453609
12194080,4317,3620,,,,1711464298
12194083,3022,2031,,,,1711451015
12194084,3654,3153,,,,1711460746
12194085,2635,4216,,,,1711448456
12194086,4200,2520,9486,,,1711462024
12194091,2357,2442,,,,1711450864
12194092,1477,1966,,,,1711445555
12194093,1595,2068,,,,1711452602
12194094,2427,3255,,,,1711446598
12194095,3434,2448,,,,1711458780
12194097,3393,2998,,,,1711458291
12194136,2471,2599,945,,,1711459299
12194137,3196,1370,,,,1711458862
12194138,1626,2638,,,,1711449927
12194152,,,,,,
12194159,,,,,,
12194216,3952,2466,,,,1711462277
12194217,2658,2627,,,,1711447001
12194218,2909,2446,997,,,1711454670
12194465,4050,3665,,,,1711461968
12194467,2056,4666,,,,1711452543
12194468,1946,3310,,,,1711446255
12194470,1505,2093,,,,1711446266
12194471,2622,2443,3334,,,1711461152
12194472,3310,2676,,,,1711452437
12194528,4675,4609,,,,1711463242
12194529,2887,2757,,,,1711461655
12194531,1885,1545,,,,1711460602
12194532,3446,2644,,,,1711462695
12194802,,,,,,
12194803,,,,,,
12194804,,,,,,
12194805,,,,,,
12194806,,,,,,
12194809,3821,2582,,,,1711480338
12194810,,,,,,
12194813,,,,,,
12196018,2507,1618,,,,1711450151
12196019,4100,2593,,,,1711456693
12196020,4561,2419,,,,1711451573
12196021,3676,2358,,,,1711444153
12196022,3266,1627,,,,1711449034
12196023,1982,2548,,,,1711442496
12196024,2089,2357,,,,1711442627
12196025,2375,2962,,,,1711442979
12156286,2757,3924,3415,,,1711504782
12156296,3812,5016,,,,1711388789
12156297,8369,1983,3154,,,1711486980
12156298,4310,2098,,,,1711399591
12156299,2393,2986,,,,1711405003
12156300,3028,2290,,,,1711414938
12156301,,,,,,1711379024
12156302,2925,2123,,,,1711416849
12156304,2115,2933,,,,1711392484
12156305,2240,1544,2402,,,1711400425
12157161,3500,3220,,,,1711483442
12157162,2406,1755,2054,,,1711503039
12157163,3141,2454,4142,,,1711493531
12157167,3620,1767,,,,1711473019
12157168,2498,2338,,,,1711468338
12157169,1578,2581,,,,1711510752
12157172,2318,2851,,,,1711493505
12157173,3909,2543,,,,1711475916
12159540,1966,2478,,,,1711410042
12159541,2457,4274,,,,1711411301
12159542,1481,1297,,,,1711409509
12159543,2009,3853,4245,,,1711385424
12159544,3074,3279,1769,,,1711404993
12159545,4035,2255,,,,1711386957
12159547,3668,2901,,,,1711394436
12159549,3061,2511,,,,1711382393
12189037,3035,26199,,,,1711538585
12189039,88279,1772,,,,1711532947
12189040,2585,2474,,,,1711370993
12189041,2266,2468,3733,,,1711376512
12189042,3047,3885,1513,,,1711388387
12189043,3033,3169,,,,1711468741
12189044,,,,,,
12189045,2052,1798,1948,,,1711476838
12189706,2806,2426,3407,,,1711499583
12189707,3090,3767,3529,,,1711396875
12189708,2496,2665,,,,1711406502
12189709,,,,,,
12189710,3886,3194,,,,1711466110
12189711,,,,,,
12189712,3245,4365,,,,1711472670
12189713,3124,2935,3047,,,1711478465
12189714,3131,3016,,,,1711413214
12189715,1771,2675,4632,,,1711466652
12189716,2568,3182,2420,,,1711497436
12189717,3366,2687,,,,1711487752
12189718,2556,3042,,,,1711471835
12189719,2681,2087,,,,1711472092
12189720,3260,2112,,,,1711415230
12189721,3286,2691,4191,,,1711418092
12189722,1417,2433,2049,,,1711413228
12189723,2085,2329,,,,1711418514
12189724,2047,2496,2624,,,1711408284
12189725,2384,3164,,,,1711405265
12189959,2518,1794,2147,,,1711505122
12189960,2279,2818,,,,1711511898
12189961,2587,2385,2302,,,1711504971
12189962,,,,,,1711505312
12189963,2814,1559,1583,,,1711507098
12189964,1696,2691,,,,1711501829
12189965,2129,2941,,,,1711502143
12190181,2383,2063,,,,1711442926
12190182,2320,3106,2695,,,1711540140
12190183,2001,1768,,,,1711528880
12190184,3346,4232,2537,,,1711539688
12190185,1688,1349,,,,1711528644
12190186,2076,3258,2743,,,1711445794
12190187,3809,2907,,,,1711530668
12190188,2808,5595,,,,1711533795
12190189,2729,2275,,,,1711458889
12190191,4420,2509,,,,1711450314
12190192,2065,4167,2067,,,1711547181
12190193,2142,1857,,,,1711442537
12190259,3840,2000,3566,,,1711464514
12190260,2445,2098,,,,1711470035
12190262,3068,2683,,,,1711461493
12190266,2186,2963,,,,1711380494
12190268,8557,2411,,,,1711394236
12190270,,,,,,
12190272,,,,,,
12190274,2392,4263,,,,1711540190
12190275,4058,3395,,,,1711463373
12190277,,,,,,1711484346
12190406,,,,,,
12190408,2588,1966,3035,,,1711399927
12190424,1663,2885,,,,1711376112
12190426,2885,1931,,,,1711373571
12190430,1470,2399,,,,1711371184
12190434,2025,2997,590,,,1711377673
12190436,2911,2876,,,,1711377498
12190444,2973,2982,,,,1711371990
12190452,2661,1963,,,,1711371676
12190453,2198,2358,,,,1711373286
12190495,3470,2125,,,,1711381476
12190537,2237,2599,2931,,,1711374526
12190557,1637,2853,,,,1711371741
12190658,2580,3426,,,,1711378347
12190746,2626,2057,2390,,,1711380465
12190799,,,,,,
12190801,,,,,,
12190802,,,,,,
12190803,,,,,,
12190804,,,,,,
12190805,,,,,,
12190806,,,,,,
12190807,,,,,,
12190808,,,,,,
12190853,12858,2418,,,,1711390402
12190854,8847,,,,,1711384711
12190855,8167,2044,,,,1711385572
12190856,2598,7617,,,,1711378699
12190911,2660,2345,,,,1711375941
12190912,1533,3185,,,,1711377184
12190913,3193,1373,,,,1711382203
12190936,,,,,,
12190937,,,,,,
12190938,,,,,,
12190975,,,,,,
12190979,,,,,,
12190981,,,,,,
12190983,,,,,,
12190985,,,,,,
12190987,,,,,,
12190989,,,,,,
12190991,,,,,,
12190992,,,,,,
12190998,,,,,,
12191028,4169,3888,,,,1711380019
12191095,2696,1558,,,,1711380742
12191097,1976,2406,,,,1711381200
12191098,2050,2124,,,,1711377533
12191099,2866,3087,,,,1711373716
12191101,2187,,,,,1711377658
12191103,2115,3822,,,,1711374666
12191113,,,,,,
12191114,,,,,,
12191115,,,,,,
12191116,,,,,,
12191119,2770,1914,,,,1711378610
12191147,2055,2647,,,,1711373330
12191148,2702,1917,789,,,1711375556
12191149,2678,2463,,,,1711387509
12191370,2654,3890,,,,1711385917
12191381,2433,3984,,,,1711385712
12191455,2846,2569,,,,1711378976
12191456,3340,2483,,,,1711391951
12191457,1559,1626,,,,1711383340
12191459,1960,2163,,,,1711372921
12191460,2587,2702,3322,,,1711396702
12191461,2344,3904,,,,1711393280
12191462,3680,1562,2762,,,1711373957
12191463,3863,1795,,,,1711373075
12191464,1468,1609,,,,1711389691
12191465,2422,1808,,,,1711388714
12191466,2092,2361,,,,1711385087
12191467,2303,2003,1615,,,1711388328
12191468,1800,3310,,,,1711383981
12191469,2906,3831,,,,1711378782
12191470,1379,1433,,,,1711379506
12191471,,,,,,1711381059
12191500,2585,1958,,,,1711385660
12191510,4373,2274,3101,,,1711391447
12191524,3295,5610,3013,,,1711400190
12191535,,,,,,
12191536,,,,,,
12191537,,,,,,
12191538,,,,,,
12191539,,,,,,
12191541,,,,,,
12191542,,,,,,
12191543,,,,,,
12191544,,,,,,
12191545,,,,,,
12191546,,,,,,
12191547,,,,,,
12191548,,,,,,
12191549,,,,,,
12191550,,,,,,
12191646,1710,4401,,,,1711384784
12191656,2161,2046,1508,,,1711387288
12191667,3299,3248,,,,1711396864
12191676,4145,4022,2945,,,1711398322
12191703,1654,5182,3970,,,1711482936
12191710,3584,3174,,,,1711473318
12191716,2266,3507,,,,1711412613
12191722,2903,2938,,,,1711407381
12191729,2218,2737,,,,1711509828
12191733,3611,3319,,,,1711406075
12191737,3733,3782,4294,,,1711518352
12191738,3740,3443,,,,1711405743
12191742,3326,4899,2659,,,1711426611
12191743,3479,3280,2633,,,1711476124
12191747,1790,2154,1854,,,1711473418
12191749,4607,3732,,,,1711489361
12191871,3338,3203,2282,,,1711454948
12191872,4149,2653,,,,1711463213
12191873,1307,3511,,,,1711462408
12191874,4334,2052,,,,1711461324
12191876,4215,3336,,,,1711463093
12191877,3966,3092,4099,,,1711455352
12191878,1653,1548,,,,1711467683
12191879,,,,,,
12191899,3580,3337,3923,,,1711397967
12191900,2347,2066,2160,,,1711392239
12191915,8511,11874,,,,1711389932
12192441,1864,1907,,,,1711502057
12192442,1805,2106,,,,1711514123
12192443,3054,2939,,,,1711517992
12192444,4670,2876,,,,1711513843
12192445,1753,2959,,,,1711509714
12192448,1995,2013,,,,1711508028
12192452,3463,2951,,,,1711508664
12192453,3698,2654,,,,1711517016
12193102,1782,2340,1126,,,1711378906
12193158,3106,3074,1788,,,1711508190
12193165,2999,3828,3257,,,1711508517
12193179,2636,2343,,,,1711377978
12193203,1763,1914,,,,1711373727
12193217,1497,2237,,,,1711377781
12193289,2964,4479,,,,1711456292
12193290,1614,2481,2143,,,1711470060
12193291,2709,4185,,,,1711461007
12193292,1931,1744,,,,1711455996
12193293,2683,2755,,,,1711465246
12193294,2873,4136,,,,1711461867
12193295,2596,2214,,,,1711469807
12193296,5559,4228,3350,,,1711476007
12193297,2990,4000,,,,1711380528
12193299,,,,,,
12193300,,,,,,
12193301,,,,,,
12193329,1894,3052,,,,1711376812
12193333,,,,,,
12193336,3190,4630,918,,,1711388945
12193339,,,,,,
12193348,2077,3024,,,,1711378482
12193419,,,,,,
12193464,24849,2476,,,,1711469532
12193465,,,,,,1711473620
12193467,3281,2546,,,,1711533679
12193469,25461,1916,,,,1711470329
12193470,3894,2672,,,,1711534542
12193509,1372,3941,,,,1711450962
12193521,3510,2984,1742,,,1711454559
12193539,1491,3149,,,,1711528165
12193540,2240,4591,3164,,,1711538588
12193639,2683,2282,,,,1711451391
12193640,2945,3252,3449,,,1711454272
12193641,1718,3126,,,,1711456334
12193642,2055,2708,,,,1711462423
12193643,2740,3027,,,,1711467238
12193644,2375,3525,,,,1711468186
12193645,1785,2452,,,,1711462204
12193737,2733,2960,943,,,1711455513
12193738,2040,2276,,,,1711442929
12193739,4286,2995,740,,,1711448471
12193740,2880,2282,2223,,,1711446084
12193741,271,2910,3262,,,1711447666
12193742,3180,2884,,,,1711443971
12193744,1899,3733,,,,1711450905
12193750,1936,1921,4030,,,1711444684
12193751,3265,1949,,,,1711444585
12193752,1317,1683,,,,1711448783
12193753,3767,2466,,,,1711457437
12193754,1322,1695,,,,1711448807
12193755,1888,1944,,,,1711448257
12193756,3275,2828,,,,1711449572
12193757,2444,3664,,,,1711454239
12193758,2146,3687,,,,1711453641
12193759,2027,3386,757,,,1711451570
12193760,3316,5238,3039,,,1711478143
12193761,2565,7200,,,,1711471448
12193763,1451,1625,,,,1711468243
12193764,4310,2516,678,,,1711460548
12193767,3752,4670,2987,,,1711474382
12193769,4598,3572,,,,1711466471
12193770,2757,1705,,,,1711468810
12193773,1685,2792,,,,1711451344
12193774,2988,1385,,,,1711444071
12193776,3015,2484,1302,,,1711453397
12193777,3214,2029,,,,1711449574
12193781,2136,2451,,,,1711449414
12193782,2434,3950,,,,1711454343
12193783,2993,1858,651,,,1711451636
12193786,3287,1559,454,,,1711446010
12193822,1996,3594,,,,1711445604
12193823,2924,1906,,,,1711440113
12193824,2579,2766,992,,,1711442269
12193825,2212,3088,,,,1711446115
12193826,3702,2277,,,,1711440799
12193827,3515,1965,2742,,,1711457293
12193828,3237,2551,,,,1711439973
12193830,2713,2752,,,,1711447316
12193831,2680,1631,1999,,,1711454601
12193832,3645,2445,970,,,1711442838
12193836,2275,3053,885,,,1711447728
12193837,1954,2387,,,,1711452305
12193838,3597,3971,,,,1711446224
12193839,2816,1588,,,,1711447117
12193840,1788,2960,,,,1711452834
12193841,1916,2337,,,,1711439053
12193842,3975,3201,1941,,,1711457000
12193843,3456,2989,,,,1711447490
12193844,4550,2554,3597,,,1711457759
12193849,4929,2074,,,,1711448338
12193850,1885,2102,,,,1711439123
12193851,1902,3932,,,,1711453022
12193857,3573,2187,,,,1711440830
12193913,,,,,,
12193914,,,,,,
12193915,,,,,,
12193916,,,,,,
12193917,,,,,,
12193918,3525,2565,,,,1711472594
12193920,2173,3568,,,,1711457365
12193921,2588,3441,,,,1711456497
12193922,1463,1625,3328,,,1711464914
12193923,2357,3350,2502,,,1711462350
12193924,,,,,,
12193925,3405,2636,3999,,,1711459140
12193927,,,,,,
12193937,2534,4561,,,,1711453102
12193938,1803,2282,,,,1711458164
12193939,1507,2263,,,,1711461965
12193940,2712,2790,,,,1711465138
12193941,2465,2469,,,,1711468175
12193946,2983,3004,2257,,,1711471547
12193947,2789,2155,,,,1711446760
12193948,1942,1281,,,,1711446106
12193949,2676,1749,,,,1711452252
12193968,,,,,,
12193986,2662,2752,879,,,1711445902
12193987,2118,2380,,,,1711442698
12193988,3230,4145,1117,,,1711454747
12193989,3432,2474,952,,,1711446544
12193990,2886,4539,,,,1711451065
12193996,3349,2514,,,,1711449290
12193997,2092,1519,,,,1711442413
12193998,2185,2471,,,,1711446848
12194006,2164,1938,,,,1711475789
12194007,2360,3061,2356,,,1711464215
12194008,2477,4010,2142,,,1711464317
12194009,1738,1823,1992,,,1711447916
12194010,2222,2554,3038,,,1711468309
12194011,1857,3721,1613,,,1711456307
12194012,1886,2533,2353,,,1711454413
12194013,2242,3360,3735,,,1711458870
12194014,2741,2708,2472,,,1711449840
12194015,3390,2926,2424,,,1711478351
12194016,1340,3484,,,,1711468639
12194017,2809,1994,,,,1711447076
12194018,1807,3403,,,,1711469296
12194019,,,,,,1711481443
12194020,2191,2666,,,,1711480587
12194022,2073,2567,,,,1711474991
12194077,3510,1776,,,,1711457135
12194078,1766,2340,,,,1711456170
12194079,2833,2423,774,,,1711453609
12194080,4317,3620,,,,1711464298
12194083,3022,2031,,,,1711451015
12194084,3654,3153,,,,1711460746
12194085,2635,4216,,,,1711448456
12194086,4200,2520,9486,,,1711462024
12194090,3151,3076,,,,1711465119
12194091,2357,2442,,,,1711450864
12194092,1477,1966,,,,1711445555
12194093,1595,2068,,,,1711452602
12194094,2427,3255,,,,1711446598
12194095,3434,2448,,,,1711458780
12194097,3393,2998,,,,1711458291
12194098,2389,1828,,,,1711464261
12194136,2471,2599,945,,,1711459299
12194137,3196,1370,,,,1711458862
12194138,1626,2638,,,,1711449927
12194151,4851,3827,,,,1711473919
12194152,,,,,,
12194154,,,,,,1711488853
12194159,,,,,,
12194160,3113,3039,,,,1711533920
12194161,3098,2196,3310,,,1711540291
12194216,3952,2466,,,,1711462277
12194217,2658,2627,,,,1711447001
12194218,2909,2446,997,,,1711454670
12194399,3652,3069,2847,,,1711544541
12194465,4050,3665,,,,1711461968
12194466,3449,2495,,,,1711482449
12194467,2056,4666,,,,1711452543
12194468,1946,3310,,,,1711446255
12194470,1505,2093,,,,1711446266
12194471,2622,2443,3334,,,1711461152
12194472,3310,2676,,,,1711452437
12194473,4106,1861,2058,,,1711476281
12194528,4675,4609,,,,1711463242
12194529,2887,2757,,,,1711461655
12194530,3604,3482,,,,1711469269
12194531,1885,1545,,,,1711460602
12194532,3446,2644,,,,1711462695
12194534,2573,2379,,,,1711468952
12194537,2279,2408,,,,1711484801
12194539,2274,4907,,,,1711491294
12194540,1880,1616,,,,1711476124
12194541,2336,3767,3299,,,1711478230
12194639,2313,2343,,,,1711490865
12194640,2227,2947,,,,1711492918
12194641,3096,2045,2324,,,1711475633
12194643,2991,4483,,,,1711485443
12194644,3123,2484,,,,1711481049
12194645,1950,4389,,,,1711463832
12194646,3755,4780,,,,1711482860
12194656,1801,2097,,,,1711471269
12194683,2347,2721,2933,,,1711468001
12194802,,,,,,
12194803,,,,,,
12194804,,,,,,
12194805,,,,,,
12194806,,,,,,
12194807,3012,5782,60517,,,1711489164
12194808,4055,2420,,,,1711475623
12194809,3821,2582,,,,1711480338
12194810,,,,,,
12194811,2837,3189,,,,1711475441
12194812,3397,2361,,,,1711482585
12194813,,,,,,
12194814,1659,3022,3835,,,1711475822
12194815,3120,3644,63498,,,1711491015
12194816,2185,4052,,,,1711483111
12194966,4958,4728,5554,,,1711504185
12194967,2357,2893,,,,1711479843
12194968,2626,2566,,,,1711490709
12194969,3580,1902,,,,1711496039
12195182,3030,2146,2588,,,1711480744
12195183,4668,3732,2482,,,1711488698
12195188,3755,3781,,,,1711504583
12195189,2654,2407,2211,,,1711504103
12195191,3582,3723,2531,,,1711491945
12195192,2671,2126,2603,,,1711480790
12195196,2266,3975,3980,,,1711543931
12195199,1737,2033,2790,,,1711537994
12195200,2388,3093,,,,1711539302
12195201,2466,1885,,,,1711545445
12195203,2748,2915,,,,1711526227
12195206,1484,4242,,,,1711534862
12195207,1536,2431,,,,1711533643
12195208,1661,4238,3703,,,1711533170
12195209,3088,4139,,,,1711538864
12195210,2441,3755,3820,,,1711546701
12195211,2220,2073,,,,1711542194
12195212,2242,2775,,,,1711540072
12195213,1668,2837,,,,1711534593
12195214,2585,1239,2157,,,1711539826
12195215,2286,3674,,,,1711539030
12195216,2866,2584,2916,,,1711533119
12195217,1032,3822,,,,1711531365
12195218,2133,4322,,,,1711550426
12195231,1664,2646,,,,1711524771
12195233,2611,1483,,,,1711544445
12195235,2027,4020,2926,,,1711529937
12195236,3378,1747,,,,1711538081
12195237,2167,3888,2499,,,1711530001
12195238,2503,2205,,,,1711545190
12195239,2489,1896,,,,1711533129
12195240,1680,2516,,,,1711547040
12195241,2495,2976,3196,,,1711541573
12195242,1663,1934,,,,1711533493
12195243,1930,2008,,,,1711535877
12195244,2197,2023,,,,1711534547
12195246,2146,2134,,,,1711529271
12195249,2825,1848,,,,1711515106
12195250,4307,1823,,,,1711512345
12195254,2885,3569,,,,1711533565
12195255,2510,1705,,,,1711538207
12195270,2716,2573,,,,1711529805
12195271,4054,1813,5269,,,1711539450
12195272,3886,2327,,,,1711529731
12195273,1666,2818,,,,1711528854
12195274,2881,1608,,,,1711533282
12195276,2079,2666,,,,1711539897
12195277,2144,3731,,,,1711503854
12195278,3818,3415,,,,1711541688
12195280,3067,2327,,,,1711520574
12195281,1548,3746,1767,,,1711536184
12195283,1946,3305,,,,1711541758
12195284,3517,2668,,,,1711534065
12195285,1765,2524,,,,1711522967
12195286,3290,2113,2954,,,1711535874
12195287,3249,2613,,,,1711505072
12195288,1666,4638,,,,1711549119
12195289,1964,2067,,,,1711532665
12195290,2518,4050,,,,1711533046
12195291,2788,4307,6405,,,1711506264
12195293,2146,3153,3120,,,1711513856
12195296,3790,2023,2380,,,1711519255
12195297,2947,1339,2673,,,1711522363
12195298,2615,1646,,,,1711524924
12195299,2820,1654,,,,1711513808
12195300,1486,2340,,,,1711510152
12195302,2598,3053,2280,,,1711518214
12195303,4267,2311,4253,,,1711520221
12195783,2961,5441,,,,1711547895
12195793,,,,,,
12195795,3328,2063,,,,1711555060
12195807,1784,4777,1746,,,1711548134
12195808,1618,1685,,,,1711536044
12195809,1472,1513,,,,1711531889
12196018,2507,1618,,,,1711450151
12196019,4100,2593,,,,1711456693
12196020,4561,2419,,,,1711451573
12196021,3676,2358,,,,1711444153
12196022,3266,1627,,,,1711449034
12196023,1982,2548,,,,1711442496
12196024,2089,2357,,,,1711442627
12196025,2375,2962,,,,1711442979
12196342,2314,2229,,,,1711530745
12196343,4418,2594,2407,,,1711535902
12196344,2555,2650,2817,,,1711539306
12196345,2779,3949,,,,1711526309
12196346,2938,3610,,,,1711534957
12196347,2967,2822,,,,1711541645
12196348,2168,1815,,,,1711525750
12196349,3458,3501,,,,1711527094
12196692,4221,3168,,,,1711534465
12196693,3107,3029,3240,,,1711542415
12196694,1811,2483,3491,,,1711544287
12196696,2156,3650,1846,,,1711529076
12196697,2845,1754,,,,1711534276
12196698,2565,3915,3158,,,1711546025
12196712,2850,2997,,,,1711533571
12196713,1688,1794,1733,,,1711468692
12196819,2027,1823,,,,1711541963
12196820,2959,2325,2196,,,1711532232
12196821,1707,2500,,,,1711528521
12196822,2638,2529,,,,1711529708
12196823,1566,2462,3360,,,1711531649
12196824,3867,2020,,,,1711537026
12196825,2828,2435,,,,1711529552
12196862,1623,1410,,,,1711540995
12196863,3132,1837,,,,1711530367
12196864,2472,2462,,,,1711545690
12196865,3052,2386,,,,1711536203
12196866,2498,2767,,,,1711529312
12196867,3751,3011,1660,,,1711549524
12196868,2848,3813,2136,,,1711539411
12196869,2753,1636,,,,1711541580
12196870,1882,2941,,,,1711528879
12196871,3940,3581,,,,1711531075
12196872,2761,1232,,,,1711538504
12196873,2071,2568,,,,1711535248
12196874,1968,2245,,,,1711542831
12196875,3424,2736,2213,,,1711550541
12196876,2636,2878,,,,1711548613
12196940,4669,2812,,,,1711544782
12196943,3296,1947,,,,1711544608
12196944,2554,4492,4275,,,1711546097
12196945,1709,2605,,,,1711528825
12196951,3115,3027,,,,1711530222
12196955,3109,1443,2967,,,1711536853
12196960,5006,2324,4008,,,1711534870
12196963,2210,3149,,,,1711535062
12197068,4344,2992,2134,,,1711545175
12197206,2786,2173,3700,,,1711541749
12197207,3461,4680,,,,1711534360
12197279,2748,3098,4213,,,1711552076
12197282,3241,3980,2870,,,1711543545
12197283,3389,2245,2669,,,1711549579
12197284,3450,3710,2555,,,1711544971
12197285,1969,2233,,,,1711540768
12197361,1809,2495,,,,1711547101
12197510,1464,1868,,,,1711532028
12197543,1625,2745,,,,1711541094
12197544,2282,1995,,,,1711535456
12197546,3318,4212,2132,,,1711552252
12197547,4461,4675,2202,,,1711536444
12197549,1973,2208,,,,1711529188
12197550,2690,2379,3693,,,1711543512
12197552,4060,1541,,,,1711545046
12197554,1869,1997,,,,1711538312
12197555,3678,3493,2424,,,1711555272
12197557,1597,2651,,,,1711529355
12197558,2342,2438,3654,,,1711532068
12197559,2293,2756,4140,,,1711552909
12197658,1875,3021,,,,1711532525
12197682,2235,3611,,,,1711532511
12197693,2119,3417,,,,1711539957
12197694,1728,3596,,,,1711550319
12197695,2436,2107,,,,1711550581
12197696,3509,2542,,,,1711544613
12197697,2777,2550,,,,1711537082
12197698,1927,1541,,,,1711545970
12197699,3671,2540,,,,1711534473
12197700,1425,1882,,,,1711531887
12197713,2787,3285,,,,1711541713
12197715,1685,,,,,1711532283
12197819,3143,3782,,,,1711534123
12197827,2957,4001,1928,,,1711547302
12197833,1828,1753,,,,1711536841
12197935,2634,5457,18048,,,1711554073
12197936,3707,4433,5538,,,1711551000
12197939,1441,6122,2099,,,1711552456
12198024,2518,3144,1828,,,1711543427
12198172,1458,1317,,,,1711542917
12198306,3987,2330,,,,1711547495
12198309,2226,2357,,,,1711545564
12198311,,,,,,1711543529
12198312,1884,1999,5617,,,1711547147
12198754,4379,2478,,,,1711521751
12198755,3734,2436,,,,1711523532
12198756,2734,2261,1410,,,1711522551
12198757,2671,1394,1750,,,1711528809
12198758,1705,2940,,,,1711523484
12198759,5043,4337,,,,1711525949
12198760,1718,2230,2230,,,1711521590
12199666,2520,2943,,,,1711547739
12156286,2757,3924,3415,,,1711504782
12156288,1782,2497,2845,,,1711585138
12156290,2144,2648,,,,1711561504
12156297,8369,1983,3154,,,1711486980
12157161,3500,3220,,,,1711483442
12157162,2406,1755,2054,,,1711503039
12157163,3141,2454,4142,,,1711493531
12157167,3620,1767,,,,1711473019
12157168,2498,2338,,,,1711468338
12157169,1578,2581,,,,1711510752
12157170,3158,2355,,,,1711569845
12157172,2318,2851,,,,1711493505
12157173,3909,2543,,,,1711475916
12157175,1962,4103,,,,1711591351
12173696,3092,2190,,,,1711622256
12173697,2622,737,,,,1711628483
12173698,2864,3949,,,,1711621821
12173702,3470,2570,,,,1711636153
12173703,2678,2217,,,,1711629360
12173706,,,,,,1711624075
12173949,4507,1574,3016,,,1711623115
12173951,3343,2261,2774,,,1711632914
12173957,,,,,,1711620972
12173990,2419,1497,,,,1711572787
12173992,1612,4125,,,,1711564664
12173995,1805,1463,2637,,,1711566306
12173998,3458,1890,,,,1711588293
12174251,3673,2308,,,,1711552165
12174252,,,,,,1711550464
12174256,3813,3407,3677,,,1711579805
12174259,2131,2639,4826,,,1711560383
12174403,3701,1434,,,,1711624916
12174404,2165,3828,,,,1711615312
12174405,3089,2528,,,,1711624855
12174407,1569,1116,,,,1711614934
12174409,4320,3336,,,,1711617561
12174411,2150,3624,,,,1711622374
12174413,2440,4729,,,,1711615707
12174414,2315,2682,2466,,,1711622300
12174430,,,,,,1711569877
12174440,2126,2723,3939,,,1711596149
12174442,2042,2209,,,,1711565050
